wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,versetype,subtype,syllabified
2040,276,1,ne,ne,LXXXVI_11,Neg,Neg,ne,10s,---,C/(e)\
2041,276,2,me,me,LXXXVI_11,Prn,Prn$$,1ps,10s,---,C/(e)\
2042,276,3,porroit,porroit,LXXXVI_11,Vfin,Vfin,pouvoir2,10s,---,C/V\.'C/V\
2043,276,4,aligier,aligier,LXXXVI_11,Vinf,Vinf,alléger,10s,---,/V\.C/V\.'C/V\
2044,276,5,de,de,LXXXVI_11,Pre,Pre,de,10s,---,C/(e)\
2045,276,6,m',m',LXXXVI_11,Det,Det,mon,10s,---,C/\
2046,276,7,ardure,ardure,LXXXVI_11,N,N,,10s,---,/V\.'C/V\.C/(e)\
2047,276,8,.,.,LXXXVI_11,Pnc,Pnc,,10s,---,
2048,277,1,dont,dont,LXXXVI_12,Adv,Adv,donc,10s,---,C/V\
2049,277,2,puis,puis,LXXXVI_12,Vfin,Vfin,pouvoir2,10s,---,C/V\
2050,277,3,je,je,LXXXVI_12,Prn,Prn%,je,10s,---,C/(e)\
2051,277,4,attendre,attendre,LXXXVI_12,Vinf,Vinf,attendre,10s,---,/V\.'C/V\.C/(e)\
2052,277,5,une,une,LXXXVI_12,QIs,QIs,un,10s,---,'/V\.C/(e)\
2053,277,6,dure,dure,LXXXVI_12,Adj,Adj,dur,10s,---,'C/V\.C/(e)\
2054,277,7,aventure,aventure,LXXXVI_12,N,N,,10s,---,/V\.C/V\.'C/V\.C/(e)\
2055,277,8,",",",",LXXXVI_12,Pnc,Pnc,,10s,---,
2056,278,1,car,car,LXXXVI_13,Crd,Crd,car,10s,---,C/V\
2057,278,2,j',j',LXXXVI_13,Prn,Prn$,je,10s,---,C/\
2058,278,3,eslonge,eslonge,LXXXVI_13,Vfin,Vfin,éloigner,10s,---,/V\.'C/V\.C/(e)\
2059,278,4,tout,tout,LXXXVI_13,QIs,QIs,tout,10s,---,C/V\
2060,278,5,adés,adés,LXXXVI_13,Adv,Adv,adès,10s,---,/V\.'C/V\
2061,278,6,main,main,LXXXVI_13,N,N,,10s,---,C/V\
2062,278,7,et,et,LXXXVI_13,Crd,Crd,et,10s,---,/V\
2063,278,8,soir,soir,LXXXVI_13,N,N,,10s,---,C/V\
2064,279,1,mon,mon,LXXXVI_14,Det,Det,mon,10s,---,C/V\
2065,279,2,cuer,cuer,LXXXVI_14,N,N,,10s,---,C/V\
2066,279,3,",",",",LXXXVI_14,Pnc,Pnc,,10s,---,
2067,279,4,m',m',LXXXVI_14,Det,Det,mon,10s,---,C/\
2068,279,5,amour,amour,LXXXVI_14,N,N,,10s,---,/V\.'C/V\
2069,279,6,",",",",LXXXVI_14,Pnc,Pnc,,10s,---,
2070,279,7,ma,ma,LXXXVI_14,Det,Det,mon,10s,---,C/V\
2071,279,8,joie,joie,LXXXVI_14,N,N,,10s,---,'C/V\./(e)\
2072,279,9,et,et,LXXXVI_14,Crd,Crd,et,10s,---,/V\
2073,279,10,mon,mon,LXXXVI_14,Det,Det,mon,10s,---,C/V\
2074,279,11,espoir,espoir,LXXXVI_14,N,N,,10s,---,/V\.'C/V\
2075,279,12,.,.,LXXXVI_14,Pnc,Pnc,,10s,---,
2076,280,1,et,et,LXXXVI_15,Crd,Crd,et,10s,---,/V\
2077,280,2,pour,pour,LXXXVI_15,Pre,Pre,pour,10s,---,C/V\
2078,280,3,ce,ce,LXXXVI_15,Prn,Prn,ce,10s,---,C/(e)\
2079,280,4,pri,pri,LXXXVI_15,Vfin,Vfin,prier,10s,---,C/V\
2080,280,5,ma,ma,LXXXVI_15,Det,Det,mon,10s,---,C/V\
2081,280,6,dame,dame,LXXXVI_15,N,N,,10s,---,'C/V\.C/(e)\
2082,280,7,de,de,LXXXVI_15,Pre,Pre,de,10s,---,C/(e)\
2083,280,8,valour,valour,LXXXVI_15,N,N,,10s,---,C/V\.'C/V\
2084,280,9,",",",",LXXXVI_15,Pnc,Pnc,,10s,---,
2085,281,1,qui,qui,LXXXVI_16,Qux,Qux,qui,10s,---,C/V\
2086,281,2,tant,tant,LXXXVI_16,QIs,QIs,tant,10s,---,C/V\
2087,281,3,par,par,LXXXVI_16,Adv,Adv,par2,10s,---,C/V\
2088,281,4,est,est,LXXXVI_16,Vfin,Vfin,être,10s,---,/V\
2089,281,5,douce,douce,LXXXVI_16,Adj,Adj,doux,10s,---,'C/V\.C/(e)\
2090,281,6,",",",",LXXXVI_16,Pnc,Pnc,,10s,---,
2091,281,7,plaisant,plaisant,LXXXVI_16,Vprs,Vprs,plaire,10s,---,C/V\.'C/V\
2092,281,8,et,et,LXXXVI_16,Crd,Crd,et,10s,---,/V\
2093,281,9,pure,pure,LXXXVI_16,Adj,Adj,,10s,---,'C/V\.C/(e)\
2094,281,10,",",",",LXXXVI_16,Pnc,Pnc,,10s,---,
2095,282,1,que,que,LXXXVI_17,Sub,Sub,que,10s,---,C/(e)\
2096,282,2,",",",",LXXXVI_17,Pnc,Pnc,,10s,---,
2097,282,3,se,se,LXXXVI_17,Sub,Sub,si3,10s,---,C/(e)\
2098,282,4,je,je,LXXXVI_17,Prn,Prn$,je,10s,---,C/(e)\
2099,282,5,sui,sui,LXXXVI_17,Vfin,Vfin,être,10s,---,C/V\
2100,282,6,loing,loing,LXXXVI_17,Adv,Adv,loin,10s,---,C/V\
2101,282,7,de,de,LXXXVI_17,Pre,Pre,de,10s,---,C/(e)\
2102,282,8,son,son,LXXXVI_17,Det,Det,son4,10s,---,C/V\
2103,282,9,noble,noble,LXXXVI_17,Adj,Adj,,10s,---,'C/V\.C/(e)\
2104,282,10,atour,atour,LXXXVI_17,N,N,,10s,---,/V\.'C/V\
2105,282,11,",",",",LXXXVI_17,Pnc,Pnc,,10s,---,
2106,283,1,qu',qu',LXXXVI_18,Sub,Sub,que,10s,---,C/\
2107,283,2,elle,elle,LXXXVI_18,Prn,Prn$,elle,10s,---,'/V\.C/(e)\
2108,283,3,vueille,vueille,LXXXVI_18,Vfin,Vfin,vouloir,10s,---,'C/V\.C/(e)\
2109,283,4,de,de,LXXXVI_18,Pre,Pre,de,10s,---,C/(e)\
2110,283,5,moy,moy,LXXXVI_18,Prn,Prn,moi,10s,---,C/V\
2111,283,6,estre,estre,LXXXVI_18,Vinf,Vinf,être,10s,---,'/V\.C/(e)\
2112,283,7,seüre,seüre,LXXXVI_18,Adj,Adj,sûr,10s,---,C/(V)\.'/V\.C/(e)\
2113,284,1,que,que,LXXXVI_19,Sub,Sub,que,10s,---,C/(e)\
2114,284,2,je,je,LXXXVI_19,Prn,Prn$,je,10s,---,C/(e)\
2115,284,3,la,la,LXXXVI_19,Prn,Prn$$,3p,10s,---,C/V\
2116,284,4,ser,ser,LXXXVI_19,Vfin,Vfin,servir,10s,---,C/V\
2117,284,5,et,et,LXXXVI_19,Crd,Crd,et,10s,---,/V\
2118,284,6,l',l',LXXXVI_19,Prn,Prn$$,3p,10s,---,C/\
2119,284,7,aim,aim,LXXXVI_19,Vfin,Vfin,aimer,10s,---,/V\
2120,284,8,sans,sans,LXXXVI_19,Pre,Pre,sans,10s,---,C/V\
2121,284,9,mespresure,mespresure,LXXXVI_19,N,N,,10s,---,C/V\.C/V\.'C/V\.C/(e)\
2122,284,10,",",",",LXXXVI_19,Pnc,Pnc,,10s,---,
2123,285,1,et,et,LXXXVI_20,Crd,Crd,et,10s,---,/V\
2124,285,2,qu',qu',LXXXVI_20,Sub,Sub,que,10s,---,C/\
2125,285,3,aveuc,aveuc,LXXXVI_20,Pre,Pre,avec,10s,---,/V\.'C/V\
2126,285,4,li,li,LXXXVI_20,Prn,Prn,li,10s,---,C/V\
2127,285,5,demeurent,demeurent,LXXXVI_20,Vfin,Vfin,demeurer,10s,---,C/V\.'C/V\.C/e\
2128,285,6,",",",",LXXXVI_20,Pnc,Pnc,,10s,---,
2129,285,7,sans,sans,LXXXVI_20,Pre,Pre,sans,10s,---,C/V\
2130,285,8,mouvoir,mouvoir,LXXXVI_20,Vinf,Vinf,mouvoir,10s,---,C/V\.'C/V\
2131,285,9,",",",",LXXXVI_20,Pnc,Pnc,,10s,---,
2132,286,1,mon,mon,LXXXVI_21,Det,Det,mon,10s,---,C/V\
2133,286,2,cuer,cuer,LXXXVI_21,N,N,,10s,---,C/V\
2134,286,3,",",",",LXXXVI_21,Pnc,Pnc,,10s,---,
2135,286,4,m',m',LXXXVI_21,Det,Det,mon,10s,---,C/\
2136,286,5,amour,amour,LXXXVI_21,N,N,,10s,---,/V\.'C/V\
2137,286,6,",",",",LXXXVI_21,Pnc,Pnc,,10s,---,
2138,286,7,ma,ma,LXXXVI_21,Det,Det,mon,10s,---,C/V\
2139,286,8,joie,joie,LXXXVI_21,N,N,,10s,---,'C/V\./(e)\
2140,286,9,et,et,LXXXVI_21,Crd,Crd,et,10s,---,/V\
2141,286,10,mon,mon,LXXXVI_21,Det,Det,mon,10s,---,C/V\
2142,286,11,espoir,espoir,LXXXVI_21,N,N,,10s,---,/V\.'C/V\
2143,286,12,.,.,LXXXVI_21,Pnc,Pnc,,10s,---,
2144,287,1,se,se,XVI_1,Sub,Sub,si3,mix,---,C/(e)\
2145,287,2,pour,pour,XVI_1,Pre,Pre,pour,mix,---,C/V\
2146,287,3,longue,longue,XVI_1,Adj,Adj,long,mix,---,'C/V\.C/(e)\
2147,287,4,demouree,demouree,XVI_1,Vpp,Vpp,demeurer,mix,---,C/V\.C/V\.'C/V\./(e)\
2148,288,1,sui,sui,XVI_2,Vfin,Vfin,être,mix,---,C/V\
2149,288,2,mis,mis,XVI_2,Vpp,Vpp,mettre,mix,---,C/V\
2150,288,3,en,en,XVI_2,Pre,Pre,en,mix,---,/V\
2151,288,4,oubli,oubli,XVI_2,N,N,,mix,---,/V\.'C/V\
2152,288,5,",",",",XVI_2,Pnc,Pnc,,mix,---,
2153,289,1,certes,certes,XVI_3,Adv,Adv,certes,mix,---,'C/V\.C/e\
2154,289,2,",",",",XVI_3,Pnc,Pnc,,mix,---,
2155,289,3,marvi,marvi,XVI_3,Vfin,Vfin,marvoyer,mix,---,C/V\.'C/V\
2156,289,4,la,la,XVI_3,Det,Det,le,mix,---,C/V\
2157,289,5,journee,journee,XVI_3,N,N,,mix,---,C/V\.'C/V\./(e)\
2158,290,1,que,que,XVI_4,Qux,Qux,que,mix,---,C/(e)\
2159,290,2,premiers,premiers,XVI_4,Adv,Adv,premier,mix,---,C/V\.C/<V>\.'/V\
2160,290,3,vous,vous,XVI_4,Prn,Prn$$,2pp,mix,---,C/V\
2161,290,4,vi,vi,XVI_4,Vfin,Vfin,voir,mix,---,C/V\
2162,290,5,;,;,XVI_4,Pnc,Pnc,,mix,---,
2163,291,1,car,car,XVI_5,Crd,Crd,car,mix,---,C/V\
2164,291,2,je,je,XVI_5,Prn,Prn$,je,mix,---,C/(e)\
2165,291,3,vous,vous,XVI_5,Prn,Prn$$,2pp,mix,---,C/V\
2166,291,4,aim,aim,XVI_5,Vfin,Vfin,aimer,mix,---,/V\
2167,291,5,si,si,XVI_5,Adv,Adv,si4,mix,---,C/V\
2168,292,1,que,que,XVI_6,Sub,Sub,que,mix,---,C/(e)\
2169,292,2,jamais,jamais,XVI_6,Adv,Adv,jamais,mix,---,C/V\.'C/V\
2170,292,3,entroubliee,entroubliee,XVI_6,Vpp,Vpp,entroublier,mix,---,/V\.C/V\.C/V\.'C/V\./(e)\
2171,293,1,ne,ne,XVI_7,Neg,Neg,ne,mix,---,C/(e)\
2172,293,2,serez,serez,XVI_7,Vfin,Vfin,être,mix,---,C/V\.'C/V\
2173,293,3,de,de,XVI_7,Pre,Pre,de,mix,---,C/(e)\
2174,293,4,mi,mi,XVI_7,Prn,Prn,moi,mix,---,C/V\
2175,293,5,.,.,XVI_7,Pnc,Pnc,,mix,---,
2176,294,1,et,et,XVI_8,Crd,Crd,et,mix,---,/V\
2177,294,2,certes,certes,XVI_8,Adv,Adv,certes,mix,---,'C/V\.C/e\
2178,294,3,",",",",XVI_8,Pnc,Pnc,,mix,---,
2179,294,4,dame,dame,XVI_8,N,N,,mix,---,'C/V\.C/(e)\
2180,294,5,honnouree,honnouree,XVI_8,Vpp,Vpp,honorer,mix,---,/V\.C/V\.'C/V\./e\
2181,294,6,",",",",XVI_8,Pnc,Pnc,,mix,---,
2182,295,1,s',s',XVI_9,Sub,Sub,si3,mix,---,C/\
2183,295,2,il,il,XVI_9,Prn,Prn$,il,mix,---,/V\
2184,295,3,estoit,estoit,XVI_9,Vfin,Vfin,être,mix,---,/V\.'C/V\
2185,295,4,einsi,einsi,XVI_9,Adv,Adv,ainsi,mix,---,/V\.'C/V\
2186,295,5,",",",",XVI_9,Pnc,Pnc,,mix,---,
2187,296,1,mes,mes,XVI_10,Det,Det,mon,mix,---,C/V\
2188,296,2,las,las,XVI_10,Adj,Adj,las,mix,---,C/V\
2189,296,3,cuers,cuers,XVI_10,N,N,,mix,---,C/V\
2190,296,4,sans,sans,XVI_10,Pre,Pre,sans,mix,---,C/V\
2191,296,5,demouree,demouree,XVI_10,Vpp,Vpp,demeurer,mix,---,C/V\.C/V\.'C/V\./(e)\
2192,297,1,partiroit,partiroit,XVI_11,Vfin,Vfin,partir,mix,---,C/V\.C/V\.'C/V\
2193,297,2,par,par,XVI_11,Pre,Pre,par,mix,---,C/V\
2194,297,3,mi,mi,XVI_11,N,N,,mix,---,C/V\
2195,297,4,",",",",XVI_11,Pnc,Pnc,,mix,---,
2196,298,1,qui,qui,XVI_12,Qux,Qux,qui,mix,---,C/V\
2197,298,2,tant,tant,XVI_12,QIs,QIs,tant,mix,---,C/V\
2198,298,3,encheri,encheri,XVI_12,Vfin,Vfin,enchérir,mix,---,/V\.C/e\.'C/V\
2199,299,1,vous,vous,XVI_13,Prn,Prn$$,2pp,mix,---,C/V\
2200,299,2,a,a,XVI_13,Vfin,Vfin,avoir,mix,---,/V\
2201,299,3,qu',qu',XVI_13,Sub,Sub,que,mix,---,C/\
2202,299,4,en,en,XVI_13,Pre,Pre,en,mix,---,/V\
2203,299,5,mal,mal,XVI_13,N,N,mal,mix,---,C/V\
2204,299,6,desiree,desiree,XVI_13,Vpp,Vpp,désirer,mix,---,C/V\.C/V\.'C/V\./(e)\
2205,300,1,ne,ne,XVI_14,Neg,Neg,ne,mix,---,C/(e)\
2206,300,2,serez,serez,XVI_14,Vfin,Vfin,être,mix,---,C/V\.'C/V\
2207,300,3,de,de,XVI_14,Pre,Pre,de,mix,---,C/(e)\
2208,300,4,mi,mi,XVI_14,Prn,Prn,moi,mix,---,C/V\
2209,300,5,.,.,XVI_14,Pnc,Pnc,,mix,---,
2210,301,1,or,or,XVI_15,Adv,Adv,or2,mix,---,/V\
2211,301,2,soit,soit,XVI_15,Vfin,Vfin,être,mix,---,C/V\
2212,301,3,si,si,XVI_15,Adv,Adv,si4,mix,---,C/V\
2213,301,4,com,com,XVI_15,Sub,Sub,comme,mix,---,C/V\
2214,301,5,vous,vous,XVI_15,Prn,Prn$$,2pp,mix,---,C/V\
2215,301,6,agree,agree,XVI_15,Vfin,Vfin,agréer,mix,---,/V\.'C/V\./(e)\
2216,301,7,",",",",XVI_15,Pnc,Pnc,,mix,---,
2217,302,1,gentil,gentil,XVI_16,Adj,Adj,gentil,mix,---,C/V\.'C/V\
2218,302,2,dame,dame,XVI_16,N,N,,mix,---,'C/V\.C/(e)\
2219,302,3,",",",",XVI_16,Pnc,Pnc,,mix,---,
2220,302,4,a,a,XVI_16,Pre,Pre,à,mix,---,/V\
2221,302,5,qui,qui,XVI_16,Qux,Qux,qui,mix,---,C/V\
2222,303,1,cuer,cuer,XVI_17,N,N,,mix,---,C/V\
2223,303,2,",",",",XVI_17,Pnc,Pnc,,mix,---,
2224,303,3,corps,corps,XVI_17,N,N,,mix,---,C/V\
2225,303,4,",",",",XVI_17,Pnc,Pnc,,mix,---,
2226,303,5,pouoir,pouoir,XVI_17,N,N,pouvoir,mix,---,C/V\.'C/V\
2227,303,6,et,et,XVI_17,Crd,Crd,et,mix,---,/V\
2228,303,7,pensee,pensee,XVI_17,N,N,,mix,---,C/V\.'C/V\./(e)\
2229,304,1,bonnement,bonnement,XVI_18,Adv,Adv,,mix,---,C/V\.C/e\.'C/V\
2230,304,2,ottri,ottri,XVI_18,Vfin,Vfin,octroyer,mix,---,/V\.'C/V\
2231,304,3,.,.,XVI_18,Pnc,Pnc,,mix,---,
2232,305,1,mais,mais,XVI_19,Crd,Crd,mais,mix,---,C/V\
2233,305,2,sachiés,sachiés,XVI_19,Vfin,Vfin,savoir,mix,---,C/V\.'C/V\
2234,305,3,de,de,XVI_19,Pre,Pre,de,mix,---,C/(e)\
2235,305,4,fi,fi,XVI_19,N,N,,mix,---,C/V\
2236,306,1,que,que,XVI_20,Sub,Sub,que,mix,---,C/(e)\
2237,306,2,ja,ja,XVI_20,Adv,Adv,jà,mix,---,C/V\
2238,306,3,pour,pour,XVI_20,Pre,Pre,pour,mix,---,C/V\
2239,306,4,ce,ce,XVI_20,Prn,Prn,ce,mix,---,C/(e)\
2240,306,5,meins,meins,XVI_20,Adv,Adv,moins,mix,---,C/V\
2241,306,6,amee,amee,XVI_20,Vpp,Vpp,aimer,mix,---,/V\.'C/V\./(e)\
2242,307,1,ne,ne,XVI_21,Neg,Neg,ne,mix,---,C/(e)\
2243,307,2,serez,serez,XVI_21,Vfin,Vfin,être,mix,---,C/V\.'C/V\
2244,307,3,de,de,XVI_21,Pre,Pre,de,mix,---,C/(e)\
2245,307,4,mi,mi,XVI_21,Prn,Prn,moi,mix,---,C/V\
2246,307,5,.,.,XVI_21,Pnc,Pnc,,mix,---,
2247,308,1,la,la,XXV_1,Det,Det,le,mix,---,C/V\
2248,308,2,loyauté,loyauté,XXV_1,N,N,,mix,---,C/V\.C/V\.'C/V\
2249,308,3,",",",",XXV_1,Pnc,Pnc,,mix,---,
2250,308,4,ou,ou,XXV_1,Qux,Qux,où,mix,---,/V\
2251,308,5,mes,mes,XXV_1,Det,Det,mon,mix,---,C/V\
2252,308,6,cuers,cuers,XXV_1,N,N,,mix,---,C/V\
2253,308,7,se,se,XXV_1,Prn,Prn$$,se,mix,---,C/(e)\
2254,308,8,norrist,norrist,XXV_1,Vfin,Vfin,nourrir,mix,---,C/V\.'C/V\
2255,308,9,",",",",XXV_1,Pnc,Pnc,,mix,---,
2256,309,1,et,et,XXV_2,Crd,Crd,et,mix,---,/V\
2257,309,2,vraie,vraie,XXV_2,Adj,Adj,vrai,mix,---,'C/V\./(e)\
2258,309,3,amour,amour,XXV_2,N,N,,mix,---,/V\.'C/V\
2259,309,4,qui,qui,XXV_2,Qux,Qux,qui,mix,---,C/V\
2260,309,5,est,est,XXV_2,Vfin,Vfin,être,mix,---,/V\
2261,309,6,ma,ma,XXV_2,Det,Det,mon,mix,---,C/V\
2262,309,7,norriture,norriture,XXV_2,N,N,,mix,---,C/V\.C/V\.'C/V\.C/(e)\
2263,309,8,",",",",XXV_2,Pnc,Pnc,,mix,---,
2264,310,1,c',c',XXV_3,Prn,Prn$,ce,mix,---,C/\
2265,310,2,est,est,XXV_3,Vfin,Vfin,être,mix,---,/V\
2266,310,3,ce,ce,XXV_3,Prn,Prn,ce,mix,---,C/(e)\
2267,310,4,pour,pour,XXV_3,Pre,Pre,pour,mix,---,C/V\
2268,310,5,quoy,quoy,XXV_3,Qux,Qux,que,mix,---,C/V\
2269,310,6,mes,mes,XXV_3,Det,Det,mon,mix,---,C/V\
2270,310,7,cuers,cuers,XXV_3,N,N,,mix,---,C/V\
2271,310,8,en,en,XXV_3,Pre,Pre,en,mix,---,/V\
2272,310,9,joie,joie,XXV_3,N,N,,mix,---,'C/V\./(e)\
2273,310,10,vit,vit,XXV_3,Vfin,Vfin,voir,mix,---,C/V\
2274,311,1,et,et,XXV_4,Crd,Crd,et,mix,---,/V\
2275,311,2,qu',qu',XXV_4,Sub,Sub,que,mix,---,C/\
2276,311,3,il,il,XXV_4,Prn,Prn$,il,mix,---,/V\
2277,311,4,est,est,XXV_4,Vfin,Vfin,être,mix,---,/V\
2278,311,5,pleins,pleins,XXV_4,Adj,Adj,plein,mix,---,C/V\
2279,311,6,de,de,XXV_4,Pre,Pre,de,mix,---,C/(e)\
2280,311,7,gaie,gaie,XXV_4,Adj,Adj,,mix,---,'C/V\./(e)\
2281,311,8,envoiseure,envoiseure,XXV_4,N,N,,mix,---,/V\.C/V\.C/(V)\.'/V\.C/(e)\
2282,311,9,.,.,XXV_4,Pnc,Pnc,,mix,---,
2283,312,1,car,car,XXV_5,Crd,Crd,car,mix,---,C/V\
2284,312,2,se,se,XXV_5,Sub,Sub,si3,mix,---,C/(e)\
2285,312,3,loyauté,loyauté,XXV_5,N,N,,mix,---,C/V\.C/V\.'C/V\
2286,312,4,n',n',XXV_5,Neg,Neg,ne,mix,---,C/\
2287,312,5,estoit,estoit,XXV_5,Vfin,Vfin,être,mix,---,/V\.'C/V\
2288,313,1,et,et,XXV_6,Crd,Crd,et,mix,---,/V\
2289,313,2,amours,amours,XXV_6,N,N,,mix,---,/V\.'C/V\
2290,313,3,qui,qui,XXV_6,Qux,Qux,qui,mix,---,C/V\
2291,313,4,le,le,XXV_6,Prn,Prn$$,3p,mix,---,C/(e)\
2292,313,5,pourvoit,pourvoit,XXV_6,Vfin,Vfin,pourvoir,mix,---,C/V\.'C/V\
2293,314,1,d',d',XXV_7,Pre,Pre,de,mix,---,C/\
2294,314,2,un,un,XXV_7,QIs,QIs,un,mix,---,/V\
2295,314,3,espoir,espoir,XXV_7,N,N,,mix,---,/V\.'C/V\
2296,314,4,qui,qui,XXV_7,Qux,Qux,qui,mix,---,C/V\
2297,314,5,l',l',XXV_7,Prn,Prn$$,3p,mix,---,C/\
2298,314,6,asseure,asseure,XXV_7,Vfin,Vfin,assurer,mix,---,/V\.C/(V)\.'/V\.C/(e)\
2299,314,7,",",",",XXV_7,Pnc,Pnc,,mix,---,
2300,315,1,riens,riens,XXV_8,N,N,rien,mix,---,C/V\
2301,315,2,garir,garir,XXV_8,Vinf,Vinf,guérir,mix,---,C/V\.'C/V\
2302,315,3,ne,ne,XXV_8,Neg,Neg,ne,mix,---,C/(e)\
2303,315,4,le,le,XXV_8,Prn,Prn$$,3p,mix,---,C/(e)\
2304,315,5,porroit,porroit,XXV_8,Vfin,Vfin,pouvoir2,mix,---,C/V\.'C/V\
2305,315,6,",",",",XXV_8,Pnc,Pnc,,mix,---,
2306,316,1,puis,puis,XXV_9,PrA,PrA,puis,mix,---,C/V\
2307,316,2,qu',qu',XXV_9,Sub,Sub,que,mix,---,C/\
2308,316,3,amours,amours,XXV_9,N,N,,mix,---,/V\.'C/V\
2309,316,4,li,li,XXV_9,Prn,Prn$$,li,mix,---,C/V\
2310,316,5,seroit,seroit,XXV_9,Vfin,Vfin,être,mix,---,C/V\.'C/V\
2311,316,6,dure,dure,XXV_9,Adj,Adj,dur,mix,---,'C/V\.C/(e)\
2312,316,7,.,.,XXV_9,Pnc,Pnc,,mix,---,
2313,317,1,car,car,XXV_10,Crd,Crd,car,mix,---,C/V\
2314,317,2,puis,puis,XXV_10,PrA,PrA,puis,mix,---,C/V\
2315,317,3,qu',qu',XXV_10,Sub,Sub,que,mix,---,C/\
2316,317,4,amours,amours,XXV_10,N,N,,mix,---,/V\.'C/V\
2317,317,5,l',l',XXV_10,Prn,Prn$$,3p,mix,---,C/\
2318,317,6,aroit,aroit,XXV_10,Vfin,Vfin,avoir,mix,---,/V\.'C/V\
2319,317,7,pris,pris,XXV_10,Vpp,Vpp,prendre,mix,---,C/V\
2320,317,8,en,en,XXV_10,Pre,Pre,en,mix,---,/V\
2321,317,9,despit,despit,XXV_10,N,N,,mix,---,C/V\.'C/V\
2322,318,1,et,et,XXV_11,Crd,Crd,et,mix,---,/V\
2323,318,2,loyauté,loyauté,XXV_11,N,N,,mix,---,C/V\.C/V\.'C/V\
2324,318,3,",",",",XXV_11,Pnc,Pnc,,mix,---,
2325,318,4,qui,qui,XXV_11,Qux,Qux,qui,mix,---,C/V\
2326,318,5,tant,tant,XXV_11,QIs,QIs,tant,mix,---,C/V\
2327,318,6,par,par,XXV_11,Adv,Adv,par2,mix,---,C/V\
2328,318,7,est,est,XXV_11,Vfin,Vfin,être,mix,---,/V\
2329,318,8,seüre,seüre,XXV_11,Adj,Adj,sûr,mix,---,C/(V)\.'/V\.C/(e)\
2330,318,9,",",",",XXV_11,Pnc,Pnc,,mix,---,
2331,319,1,faudroit,faudroit,XXV_12,Vfin,Vfin,faillir,mix,---,C/V\.'C/V\
2332,319,2,en,en,XXV_12,Pre,Pre,en,mix,---,/V\
2333,319,3,li,li,XXV_12,Prn,Prn,li,mix,---,C/V\
2334,319,4,",",",",XXV_12,Pnc,Pnc,,mix,---,
2335,319,5,jamais,jamais,XXV_12,Adv,Adv,jamais,mix,---,C/V\.'C/V\
2336,319,6,n',n',XXV_12,Neg,Neg,ne,mix,---,C/\
2337,319,7,aroit,aroit,XXV_12,Vfin,Vfin,avoir,mix,---,/V\.'C/V\
2338,319,8,delit,delit,XXV_12,N,N,,mix,---,C/V\.'C/V\
2339,319,9,",",",",XXV_12,Pnc,Pnc,,mix,---,
2340,320,1,s',s',XXV_13,Sub,Sub,si3,mix,---,C/\
2341,320,2,il,il,XXV_13,Prn,Prn$,il,mix,---,/V\
2342,320,3,n',n',XXV_13,Neg,Neg,ne,mix,---,C/\
2343,320,4,estoit,estoit,XXV_13,Vfin,Vfin,être,mix,---,/V\.'C/V\
2344,320,5,dont,dont,XXV_13,Adv,Adv,donc,mix,---,C/V\
2345,320,6,de,de,XXV_13,Pre,Pre,de,mix,---,C/(e)\
2346,320,7,trop,trop,XXV_13,Adv,Adv,trop,mix,---,C/V\
2347,320,8,maise,maise,XXV_13,Adj,Adj,mais2,mix,---,'C/V\.C/(e)\
2348,320,9,nature,nature,XXV_13,N,N,,mix,---,C/V\.'C/V\.C/(e)\
2349,320,10,",",",",XXV_13,Pnc,Pnc,,mix,---,
2350,321,1,n',n',XXV_14,Crd,Crd,ne2,mix,---,C/\
2351,321,2,amer,amer,XXV_14,Vinf,Vinf,aimer,mix,---,/V\.'C/V\
2352,321,3,nulz,nulz,XXV_14,QIs,QIs,nul,mix,---,C/V\
2353,321,4,ne,ne,XXV_14,Neg,Neg,ne,mix,---,C/(e)\
2354,321,5,le,le,XXV_14,Prn,Prn$$,3p,mix,---,C/(e)\
2355,321,6,devroit,devroit,XXV_14,Vfin,Vfin,devoir2,mix,---,C/V\.'C/V\
2356,321,7,.,.,XXV_14,Pnc,Pnc,,mix,---,
2357,322,1,et,et,XXV_15,Crd,Crd,et,mix,---,/V\
2358,322,2,s',s',XXV_15,Sub,Sub,si3,mix,---,C/\
2359,322,3,aucuns,aucuns,XXV_15,QIs,QIs,aucun,mix,---,/V\.'C/V\
2360,322,4,bons,bons,XXV_15,Adj,Adj,bon,mix,---,C/V\
2361,322,5,cuers,cuers,XXV_15,N,N,,mix,---,C/V\
2362,322,6,l',l',XXV_15,Prn,Prn$$,3p,mix,---,C/\
2363,322,7,amoit,amoit,XXV_15,Vfin,Vfin,aimer,mix,---,/V\.'C/V\
2364,322,8,",",",",XXV_15,Pnc,Pnc,,mix,---,
2365,323,1,il,il,XXV_16,Prn,Prn$,il,mix,---,/V\
2366,323,2,feroit,feroit,XXV_16,Vfin,Vfin,faire,mix,---,C/V\.'C/V\
2367,323,3,contre,contre,XXV_16,PrA,PrA,contre3,mix,---,'C/V\.C/(e)\
2368,323,4,mesure,mesure,XXV_16,N,N,,mix,---,C/V\.'C/V\.C/(e)\
2369,323,5,",",",",XXV_16,Pnc,Pnc,,mix,---,
2370,324,1,et,et,XXV_17,Crd,Crd,et,mix,---,/V\
