wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,versetype,subtype,syllabified,ref,tei_right,tei_left
1545,233,2,il,il,LI(2p824)_24,Prn,Prn$,il,10s,---,/V\,"MolinetFaictz, Poésies familières no LI, v. 24",,
1546,233,3,semble,semble,LI(2p824)_24,Vfin,Vfin,sembler,10s,---,'C/V\.C/(e)\,"MolinetFaictz, Poésies familières no LI, v. 24",,
1547,233,4,vif,vif,LI(2p824)_24,Adj,Adj,vif,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 24",,
1548,233,5,et,et,LI(2p824)_24,Crd,Crd,et,10s,---,/V\,"MolinetFaictz, Poésies familières no LI, v. 24",,
1549,233,6,ne,ne,LI(2p824)_24,Neg,Neg,ne,10s,---,C/(e)\,"MolinetFaictz, Poésies familières no LI, v. 24",,
1550,233,7,reste,reste,LI(2p824)_24,Vfin,Vfin,rester,10s,---,'C/V\.C/(e)\,"MolinetFaictz, Poésies familières no LI, v. 24",,
1551,233,8,que,que,LI(2p824)_24,Sub,Sub,que,10s,---,C/(e)\,"MolinetFaictz, Poésies familières no LI, v. 24",,
1552,233,9,l',l',LI(2p824)_24,Det,Det,le,10s,---,C/\,"MolinetFaictz, Poésies familières no LI, v. 24",,
1553,233,10,ame,ame,LI(2p824)_24,N,N,âme,10s,---,'/V\.C/(e)\,"MolinetFaictz, Poésies familières no LI, v. 24",,
1554,233,11,.,.,LI(2p824)_24,Pnc,Pnc,.,10s,---,,"MolinetFaictz, Poésies familières no LI, v. 24",</l></lg>,
1555,234,1,les,les,LI(2p824)_25,Det,Det,le,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 25",,<lg type=&quot;stanza&quot;><l n=&quot;25&quot;>
1556,234,2,oeilz,oeilz,LI(2p824)_25,N,N,oeil,10s,---,/V\,"MolinetFaictz, Poésies familières no LI, v. 25",,
1557,234,3,ont,ont,LI(2p824)_25,Vfin,Vfin,avoir,10s,---,/V\,"MolinetFaictz, Poésies familières no LI, v. 25",,
1558,234,4,pris,pris,LI(2p824)_25,Vpp,Vpp,prendre,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 25",,
1559,234,5,doulce,doulce,LI(2p824)_25,Adj,Adj,doux,10s,---,'C/V\.C/(e)\,"MolinetFaictz, Poésies familières no LI, v. 25",,
1560,234,6,reffection,reffection,LI(2p824)_25,N,N,réfection,10s,---,C/V\.C/V\.C/{V}\.'/V\,"MolinetFaictz, Poésies familières no LI, v. 25",</l>,
1561,235,1,en,en,LI(2p824)_26,Pre,Pre,en,10s,---,/V\,"MolinetFaictz, Poésies familières no LI, v. 26",,<l n=&quot;26&quot;>
1562,235,2,mes,mes,LI(2p824)_26,Det,Det,mon,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 26",,
1563,235,3,exploictz,exploictz,LI(2p824)_26,N,N,exploit,10s,---,/V\.'C/V\,"MolinetFaictz, Poésies familières no LI, v. 26",,
1564,235,4,tant,tant,LI(2p824)_26,QIs,QIs,tant,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 26",,
1565,235,5,propres,propres,LI(2p824)_26,Adj,Adj,propre,10s,---,'C/V\.C/e\,"MolinetFaictz, Poésies familières no LI, v. 26",,
1566,235,6,et,et,LI(2p824)_26,Crd,Crd,et,10s,---,/V\,"MolinetFaictz, Poésies familières no LI, v. 26",,
1567,235,7,exquis,exquis,LI(2p824)_26,Adj,Adj,exquis,10s,---,/V\.'C/V\,"MolinetFaictz, Poésies familières no LI, v. 26",</l>,
1568,236,1,qu',qu',LI(2p824)_27,Sub,Sub,que,10s,---,C/\,"MolinetFaictz, Poésies familières no LI, v. 27",,<l n=&quot;27&quot;>
1569,236,2,ils,ils,LI(2p824)_27,Prn,Prn$,il,10s,---,/V\,"MolinetFaictz, Poésies familières no LI, v. 27",,
1570,236,3,ont,ont,LI(2p824)_27,Vfin,Vfin,avoir,10s,---,/V\,"MolinetFaictz, Poésies familières no LI, v. 27",,
1571,236,4,donné,donné,LI(2p824)_27,Vpp,Vpp,donner,10s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LI, v. 27",,
1572,236,5,grande,grande,LI(2p824)_27,Adj,Adj,grand,10s,---,'C/V\.C/(e)\,"MolinetFaictz, Poésies familières no LI, v. 27",,
1573,236,6,admiration,admiration,LI(2p824)_27,N,N,admiration,10s,---,/V\.C/V\.C/V\.C/{V}\.'/V\,"MolinetFaictz, Poésies familières no LI, v. 27",,
1574,236,7,",",",",LI(2p824)_27,Pnc,Pnc,",",10s,---,,"MolinetFaictz, Poésies familières no LI, v. 27",</l>,
1575,237,1,riant,riant,LI(2p824)_28,Vprs,Vprs,rire,10s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LI, v. 28",,<l n=&quot;28&quot;>
1576,237,2,object,object,LI(2p824)_28,N,N,objet,10s,---,/V\.'C/V\,"MolinetFaictz, Poésies familières no LI, v. 28",,
1577,237,3,et,et,LI(2p824)_28,Crd,Crd,et,10s,---,/V\,"MolinetFaictz, Poésies familières no LI, v. 28",,
1578,237,4,consolation,consolation,LI(2p824)_28,N,N,consolation,10s,---,C/V\.C/V\.C/V\.C/{V}\.'/V\,"MolinetFaictz, Poésies familières no LI, v. 28",</l>,
1579,238,1,aux,aux,LI(2p824)_29,Pre+Det,Pre+Det,à.le,10s,---,/V\,"MolinetFaictz, Poésies familières no LI, v. 29",,<l n=&quot;29&quot;>
1580,238,2,empereurs,empereurs,LI(2p824)_29,N,N,empereur,10s,---,/V\.C/e\.'C/V\,"MolinetFaictz, Poésies familières no LI, v. 29",,
1581,238,3,",",",",LI(2p824)_29,Pnc,Pnc,",",10s,---,,"MolinetFaictz, Poésies familières no LI, v. 29",,
1582,238,4,rois,rois,LI(2p824)_29,N,N,roi,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 29",,
1583,238,5,",",",",LI(2p824)_29,Pnc,Pnc,",",10s,---,,"MolinetFaictz, Poésies familières no LI, v. 29",,
1584,238,6,comtes,comtes,LI(2p824)_29,N,N,comte,10s,---,'C/V\.C/e\,"MolinetFaictz, Poésies familières no LI, v. 29",,
1585,238,7,et,et,LI(2p824)_29,Crd,Crd,et,10s,---,/V\,"MolinetFaictz, Poésies familières no LI, v. 29",,
1586,238,8,marquis,marquis,LI(2p824)_29,N,N,marquis,10s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LI, v. 29",,
1587,238,9,;,;,LI(2p824)_29,Pnc,Pnc,;,10s,---,,"MolinetFaictz, Poésies familières no LI, v. 29",</l>,
1588,239,1,j',j',LI(2p824)_30,Prn,Prn$,je,10s,---,C/\,"MolinetFaictz, Poésies familières no LI, v. 30",,<l n=&quot;30&quot;>
1589,239,2,ay,ay,LI(2p824)_30,Vfin,Vfin,avoir,10s,---,/V\,"MolinetFaictz, Poésies familières no LI, v. 30",,
1590,239,3,decoré,decoré,LI(2p824)_30,Vpp,Vpp,décorer,10s,---,C/V\.C/V\.'C/V\,"MolinetFaictz, Poésies familières no LI, v. 30",,
1591,239,4,",",",",LI(2p824)_30,Pnc,Pnc,",",10s,---,,"MolinetFaictz, Poésies familières no LI, v. 30",,
1592,239,5,par,par,LI(2p824)_30,Pre,Pre,par,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 30",,
1593,239,6,art,art,LI(2p824)_30,N,N,art,10s,---,/V\,"MolinetFaictz, Poésies familières no LI, v. 30",,
1594,239,7,et,et,LI(2p824)_30,Crd,Crd,et,10s,---,/V\,"MolinetFaictz, Poésies familières no LI, v. 30",,
1595,239,8,sens,sens,LI(2p824)_30,N,N,sens,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 30",,
1596,239,9,acquis,acquis,LI(2p824)_30,Vpp,Vpp,acquérir,10s,---,/V\.'C/V\,"MolinetFaictz, Poésies familières no LI, v. 30",,
1597,239,10,",",",",LI(2p824)_30,Pnc,Pnc,",",10s,---,,"MolinetFaictz, Poésies familières no LI, v. 30",</l>,
1598,240,1,livres,livres,LI(2p824)_31,N,N,livre,10s,---,'C/V\.C/e\,"MolinetFaictz, Poésies familières no LI, v. 31",,<l n=&quot;31&quot;>
1599,240,2,",",",",LI(2p824)_31,Pnc,Pnc,",",10s,---,,"MolinetFaictz, Poésies familières no LI, v. 31",,
1600,240,3,tableaux,tableaux,LI(2p824)_31,N,N,tableau,10s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LI, v. 31",,
1601,240,4,",",",",LI(2p824)_31,Pnc,Pnc,",",10s,---,,"MolinetFaictz, Poésies familières no LI, v. 31",,
1602,240,5,chapelles,chapelles,LI(2p824)_31,N,N,chapelle,10s,---,C/V\.'C/V\.C/e\,"MolinetFaictz, Poésies familières no LI, v. 31",,
1603,240,6,et,et,LI(2p824)_31,Crd,Crd,et,10s,---,/V\,"MolinetFaictz, Poésies familières no LI, v. 31",,
1604,240,7,aultelz,aultelz,LI(2p824)_31,N,N,autel,10s,---,/V\.'C/V\,"MolinetFaictz, Poésies familières no LI, v. 31",,
1605,240,8,",",",",LI(2p824)_31,Pnc,Pnc,",",10s,---,,"MolinetFaictz, Poésies familières no LI, v. 31",</l>,
1606,241,1,tels,tels,LI(2p824)_32,Adj,Adj,tel,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 32",,<l n=&quot;32&quot;>
1607,241,2,que,que,LI(2p824)_32,Sub,Sub,que,10s,---,C/(e)\,"MolinetFaictz, Poésies familières no LI, v. 32",,
1608,241,3,pour,pour,LI(2p824)_32,Pre,Pre,pour,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 32",,
1609,241,4,lors,lors,LI(2p824)_32,Adv,Adv,lors,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 32",,
1610,241,5,n',n',LI(2p824)_32,Neg,Neg,ne,10s,---,C/\,"MolinetFaictz, Poésies familières no LI, v. 32",,
1611,241,6,estoient,estoient,LI(2p824)_32,Vfin,Vfin,être,10s,---,/V\.'C/V\./e\,"MolinetFaictz, Poésies familières no LI, v. 32",,
1612,241,7,gueres,gueres,LI(2p824)_32,Adv,Adv,guère,10s,---,'C/V\.C/e\,"MolinetFaictz, Poésies familières no LI, v. 32",,
1613,241,8,de,de,LI(2p824)_32,Pre,Pre,de,10s,---,C/(e)\,"MolinetFaictz, Poésies familières no LI, v. 32",,
1614,241,9,telz,telz,LI(2p824)_32,Adj,Adj,tel,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 32",,
1615,241,10,.,.,LI(2p824)_32,Pnc,Pnc,.,10s,---,,"MolinetFaictz, Poésies familières no LI, v. 32",</l></lg>,
1616,242,1,painctres,painctres,LI(2p824)_33,N,N,peintre,10s,---,'C/V\.C/e\,"MolinetFaictz, Poésies familières no LI, v. 33",,<lg type=&quot;stanza&quot;><l n=&quot;33&quot;>
1617,242,2,mortels,mortels,LI(2p824)_33,Adj,Adj,mortel,10s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LI, v. 33",,
1618,242,3,",",",",LI(2p824)_33,Pnc,Pnc,",",10s,---,,"MolinetFaictz, Poésies familières no LI, v. 33",,
1619,242,4,qui,qui,LI(2p824)_33,Qux,Qux,qui,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 33",,
1620,242,5,prenés,prenés,LI(2p824)_33,Vfin,Vfin,prendre,10s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LI, v. 33",,
1621,242,6,patronnaiges,patronnaiges,LI(2p824)_33,N,N,patronage,10s,---,C/V\.C/V\.'C/V\.C/e\,"MolinetFaictz, Poésies familières no LI, v. 33",</l>,
1622,243,1,sur,sur,LI(2p824)_34,PrA,PrA,sur,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 34",,<l n=&quot;34&quot;>
1623,243,2,mes,mes,LI(2p824)_34,Det,Det,mon,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 34",,
1624,243,3,couleurs,couleurs,LI(2p824)_34,N,N,couleur,10s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LI, v. 34",,
1625,243,4,verdes,verdes,LI(2p824)_34,Adj,Adj,vert,10s,---,'C/V\.C/e\,"MolinetFaictz, Poésies familières no LI, v. 34",,
1626,243,5,",",",",LI(2p824)_34,Pnc,Pnc,",",10s,---,,"MolinetFaictz, Poésies familières no LI, v. 34",,
1627,243,6,noires,noires,LI(2p824)_34,Adj,Adj,noir,10s,---,'C/V\.C/e\,"MolinetFaictz, Poésies familières no LI, v. 34",,
1628,243,7,et,et,LI(2p824)_34,Crd,Crd,et,10s,---,/V\,"MolinetFaictz, Poésies familières no LI, v. 34",,
1629,243,8,blanches,blanches,LI(2p824)_34,Adj,Adj,blanc,10s,---,'C/V\.C/e\,"MolinetFaictz, Poésies familières no LI, v. 34",,
1630,243,9,",",",",LI(2p824)_34,Pnc,Pnc,",",10s,---,,"MolinetFaictz, Poésies familières no LI, v. 34",</l>,
1631,244,1,quand,quand,LI(2p824)_35,Sub,Sub,quand,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 35",,<l n=&quot;35&quot;>
1632,244,2,vous,vous,LI(2p824)_35,Prn,Prn$,vous,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 35",,
1633,244,3,avés,avés,LI(2p824)_35,Vfin,Vfin,avoir,10s,---,/V\.'C/V\,"MolinetFaictz, Poésies familières no LI, v. 35",,
1634,244,4,pourtraict,pourtraict,LI(2p824)_35,Vpp,Vpp,portraire,10s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LI, v. 35",,
1635,244,5,vos,vos,LI(2p824)_35,Det,Det,votre,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 35",,
1636,244,6,personnaiges,personnaiges,LI(2p824)_35,N,N,personnage,10s,---,C/V\.C/V\.'C/V\.C/e\,"MolinetFaictz, Poésies familières no LI, v. 35",,
1637,244,7,",",",",LI(2p824)_35,Pnc,Pnc,",",10s,---,,"MolinetFaictz, Poésies familières no LI, v. 35",</l>,
1638,245,1,apprez,apprez,LI(2p824)_36,PrA,PrA,après,10s,---,/V\.'C/V\,"MolinetFaictz, Poésies familières no LI, v. 36",,<l n=&quot;36&quot;>
1639,245,2,les,les,LI(2p824)_36,Det,Det,le,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 36",,
1640,245,3,miens,miens,LI(2p824)_36,Adj,Adj,mon,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 36",,
1641,245,4,",",",",LI(2p824)_36,Pnc,Pnc,",",10s,---,,"MolinetFaictz, Poésies familières no LI, v. 36",,
1642,245,5,dont,dont,LI(2p824)_36,Qux,Qux,dont,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 36",,
1643,245,6,grands,grands,LI(2p824)_36,Adj,Adj,grand,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 36",,
1644,245,7,sont,sont,LI(2p824)_36,Vfin,Vfin,être,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 36",,
1645,245,8,les,les,LI(2p824)_36,Det,Det,le,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 36",,
1646,245,9,sonnaiges,sonnaiges,LI(2p824)_36,N,N,sonnage,10s,---,C/V\.'C/V\.C/e\,"MolinetFaictz, Poésies familières no LI, v. 36",,
1647,245,10,",",",",LI(2p824)_36,Pnc,Pnc,",",10s,---,,"MolinetFaictz, Poésies familières no LI, v. 36",</l>,
1648,246,1,octroyez,octroyez,LI(2p824)_37,Vfin,Vfin,octroyer,10s,---,/V\.C/V\.'C/V\,"MolinetFaictz, Poésies familières no LI, v. 37",,<l n=&quot;37&quot;>
1649,246,2,nous,nous,LI(2p824)_37,Prn,Prn%%,nous,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 37",,
1650,246,3,vos,vos,LI(2p824)_37,Det,Det,votre,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 37",,
1651,246,4,doulces,doulces,LI(2p824)_37,Adj,Adj,doux,10s,---,'C/V\.C/e\,"MolinetFaictz, Poésies familières no LI, v. 37",,
1652,246,5,bienveillances,bienveillances,LI(2p824)_37,N,N,bienveillance,10s,---,C/V\.C/V\.'C/V\.C/e\,"MolinetFaictz, Poésies familières no LI, v. 37",,
1653,246,6,;,;,LI(2p824)_37,Pnc,Pnc,;,10s,---,,"MolinetFaictz, Poésies familières no LI, v. 37",</l>,
1654,247,1,priez,priez,LI(2p824)_38,Vfin,Vfin,prier,10s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LI, v. 38",,<l n=&quot;38&quot;>
1655,247,2,aux,aux,LI(2p824)_38,Pre+Det,Pre+Det,à.le,10s,---,/V\,"MolinetFaictz, Poésies familières no LI, v. 38",,
1656,247,3,sainctz,sainctz,LI(2p824)_38,N,N,saint,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 38",,
1657,247,4,",",",",LI(2p824)_38,Pnc,Pnc,",",10s,---,,"MolinetFaictz, Poésies familières no LI, v. 38",,
1658,247,5,dont,dont,LI(2p824)_38,Qux,Qux,dont,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 38",,
1659,247,6,j',j',LI(2p824)_38,Prn,Prn$,je,10s,---,C/\,"MolinetFaictz, Poésies familières no LI, v. 38",,
1660,247,7,ay,ay,LI(2p824)_38,Vfin,Vfin,avoir,10s,---,/V\,"MolinetFaictz, Poésies familières no LI, v. 38",,
1661,247,8,fait,fait,LI(2p824)_38,Vpp,Vpp,faire,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 38",,
1662,247,9,les,les,LI(2p824)_38,Det,Det,le,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 38",,
1663,247,10,semblances,semblances,LI(2p824)_38,N,N,semblance,10s,---,C/V\.'C/V\.C/e\,"MolinetFaictz, Poésies familières no LI, v. 38",,
1664,247,11,",",",",LI(2p824)_38,Pnc,Pnc,",",10s,---,,"MolinetFaictz, Poésies familières no LI, v. 38",</l>,
1665,248,1,que,que,LI(2p824)_39,Sub,Sub,que,10s,---,C/(e)\,"MolinetFaictz, Poésies familières no LI, v. 39",,<l n=&quot;39&quot;>
1666,248,2,l',l',LI(2p824)_39,Det,Det,le,10s,---,C/\,"MolinetFaictz, Poésies familières no LI, v. 39",,
1667,248,3,eternel,eternel,LI(2p824)_39,Adj,Adj,éternel,10s,---,/V\.C/V\.'C/V\,"MolinetFaictz, Poésies familières no LI, v. 39",,
1668,248,4,painctre,painctre,LI(2p824)_39,N,N,peintre,10s,---,'C/V\.C/(e)\,"MolinetFaictz, Poésies familières no LI, v. 39",,
1669,248,5,pardon,pardon,LI(2p824)_39,N,N,pardon,10s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LI, v. 39",,
1670,248,6,nous,nous,LI(2p824)_39,Prn,Prn$$,nous,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 39",,
1671,248,7,face,face,LI(2p824)_39,Vfin,Vfin,faire,10s,---,'C/V\.C/(e)\,"MolinetFaictz, Poésies familières no LI, v. 39",,
1672,248,8,",",",",LI(2p824)_39,Pnc,Pnc,",",10s,---,,"MolinetFaictz, Poésies familières no LI, v. 39",</l>,
1673,249,1,sy,sy,LI(2p824)_40,Adv,Adv,si4,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 40",,<l n=&quot;40&quot;>
1674,249,2,que,que,LI(2p824)_40,Sub,Sub,que,10s,---,C/(e)\,"MolinetFaictz, Poésies familières no LI, v. 40",,
1675,249,3,lassus,lassus,LI(2p824)_40,Adv,Adv,lassus,10s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LI, v. 40",,
1676,249,4,je,je,LI(2p824)_40,Prn,Prn$,je,10s,---,C/(e)\,"MolinetFaictz, Poésies familières no LI, v. 40",,
1677,249,5,tire,tire,LI(2p824)_40,Vfin,Vfin,tirer,10s,---,'C/V\.C/(e)\,"MolinetFaictz, Poésies familières no LI, v. 40",,
1678,249,6,aprés,aprés,LI(2p824)_40,PrA,PrA,après,10s,---,/V\.'C/V\,"MolinetFaictz, Poésies familières no LI, v. 40",,
1679,249,7,sa,sa,LI(2p824)_40,Det,Det,son4,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 40",,
1680,249,8,face,face,LI(2p824)_40,N,N,face,10s,---,'C/V\.C/(e)\,"MolinetFaictz, Poésies familières no LI, v. 40",,
1681,249,9,.,.,LI(2p824)_40,Pnc,Pnc,.,10s,---,,"MolinetFaictz, Poésies familières no LI, v. 40",</l></lg>,
1682,250,1,le,le,LI(2p824)_41,Det,Det,le,10s,---,C/(e)\,"MolinetFaictz, Poésies familières no LI, v. 41",,<lg type=&quot;stanza&quot;><l n=&quot;41&quot;>
1683,250,2,jour,jour,LI(2p824)_41,N,N,jour,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 41",,
1684,250,3,et,et,LI(2p824)_41,Crd,Crd,et,10s,---,/V\,"MolinetFaictz, Poésies familières no LI, v. 41",,
1685,250,4,l',l',LI(2p824)_41,Det,Det,le,10s,---,C/\,"MolinetFaictz, Poésies familières no LI, v. 41",,
1686,250,5,an,an,LI(2p824)_41,N,N,an,10s,---,/V\,"MolinetFaictz, Poésies familières no LI, v. 41",,
1687,250,6,de,de,LI(2p824)_41,Pre,Pre,de,10s,---,C/(e)\,"MolinetFaictz, Poésies familières no LI, v. 41",,
1688,250,7,la,la,LI(2p824)_41,Det,Det,le,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 41",,
1689,250,8,nativité,nativité,LI(2p824)_41,N,N,nativité,10s,---,C/V\.C/V\.C/V\.'C/V\,"MolinetFaictz, Poésies familières no LI, v. 41",</l>,
1690,251,1,nostre,nostre,LI(2p824)_42,Det,Det,notre,10s,---,'C/V\.C/(e)\,"MolinetFaictz, Poésies familières no LI, v. 42",,<l n=&quot;42&quot;>
1691,251,2,seigneur,seigneur,LI(2p824)_42,N,N,seigneur,10s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LI, v. 42",,
1692,251,3,",",",",LI(2p824)_42,Pnc,Pnc,",",10s,---,,"MolinetFaictz, Poésies familières no LI, v. 42",,
1693,251,4,mil,mil,LI(2p824)_42,QIs,QIs,mille,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 42",,
1694,251,5,avec,avec,LI(2p824)_42,Pre,Pre,avec,10s,---,/V\.'C/V\,"MolinetFaictz, Poésies familières no LI, v. 42",,
1695,251,6,quatre,quatre,LI(2p824)_42,QIs,QIs,quatre,10s,---,'C/V\.C/(e)\,"MolinetFaictz, Poésies familières no LI, v. 42",,
1696,251,7,cens,cens,LI(2p824)_42,QIs,QIs,cent,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 42",</l>,
1697,252,1,quatre,quatre,LI(2p824)_43,QIs,QIs,quatre,10s,---,'C/V\.C/(e)\,"MolinetFaictz, Poésies familières no LI, v. 43",,<l n=&quot;43&quot;>
1698,252,2,vingt,vingt,LI(2p824)_43,QIs,QIs,vingt,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 43",,
1699,252,3,neuf,neuf,LI(2p824)_43,QIs,QIs,neuf,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 43",,
1700,252,4,",",",",LI(2p824)_43,Pnc,Pnc,",",10s,---,,"MolinetFaictz, Poésies familières no LI, v. 43",,
1701,252,5,lors,lors,LI(2p824)_43,Adv,Adv,lors,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 43",,
1702,252,6,fort,fort,LI(2p824)_43,Adj,Adj,fort,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 43",,
1703,252,7,debilité,debilité,LI(2p824)_43,Vpp,Vpp,débiliter,10s,---,C/V\.C/V\.C/V\.'C/V\,"MolinetFaictz, Poésies familières no LI, v. 43",,
1704,252,8,",",",",LI(2p824)_43,Pnc,Pnc,",",10s,---,,"MolinetFaictz, Poésies familières no LI, v. 43",</l>,
1705,253,1,la,la,LI(2p824)_44,Det,Det,le,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 44",,<l n=&quot;44&quot;>
1706,253,2,fiere,fiere,LI(2p824)_44,Adj,Adj,fier,10s,---,'C/V\.C/(e)\,"MolinetFaictz, Poésies familières no LI, v. 44",,
1707,253,3,mort,mort,LI(2p824)_44,N,N,mort,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 44",,
1708,253,4,",",",",LI(2p824)_44,Pnc,Pnc,",",10s,---,,"MolinetFaictz, Poésies familières no LI, v. 44",,
1709,253,5,par,par,LI(2p824)_44,Pre,Pre,par,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 44",,
1710,253,6,son,son,LI(2p824)_44,Det,Det,son4,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 44",,
1711,253,7,habileté,habileté,LI(2p824)_44,N,N,habileté,10s,---,/V\.C/V\.C/e\.'C/V\,"MolinetFaictz, Poésies familières no LI, v. 44",,
1712,253,8,",",",",LI(2p824)_44,Pnc,Pnc,",",10s,---,,"MolinetFaictz, Poésies familières no LI, v. 44",</l>,
1713,254,1,me,me,LI(2p824)_45,Prn,Prn$$,me,10s,---,C/(e)\,"MolinetFaictz, Poésies familières no LI, v. 45",,<l n=&quot;45&quot;>
1714,254,2,despouilla,despouilla,LI(2p824)_45,Vfin,Vfin,dépouiller,10s,---,C/V\.C/V\.'C/V\,"MolinetFaictz, Poésies familières no LI, v. 45",,
1715,254,3,ame,ame,LI(2p824)_45,N,N,âme,10s,---,'/V\.C/(e)\,"MolinetFaictz, Poésies familières no LI, v. 45",,
1716,254,4,",",",",LI(2p824)_45,Pnc,Pnc,",",10s,---,,"MolinetFaictz, Poésies familières no LI, v. 45",,
1717,254,5,coeur,coeur,LI(2p824)_45,N,N,coeur,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 45",,
1718,254,6,",",",",LI(2p824)_45,Pnc,Pnc,",",10s,---,,"MolinetFaictz, Poésies familières no LI, v. 45",,
1719,254,7,force,force,LI(2p824)_45,N,N,force,10s,---,'C/V\.C/(e)\,"MolinetFaictz, Poésies familières no LI, v. 45",,
1720,254,8,et,et,LI(2p824)_45,Crd,Crd,et,10s,---,/V\,"MolinetFaictz, Poésies familières no LI, v. 45",,
1721,254,9,sens,sens,LI(2p824)_45,N,N,sens,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 45",,
1722,254,10,.,.,LI(2p824)_45,Pnc,Pnc,.,10s,---,,"MolinetFaictz, Poésies familières no LI, v. 45",</l>,
1723,255,1,vous,vous,LI(2p824)_46,Prn,Prn,vous,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 46",,<l n=&quot;46&quot;>
1724,255,2,qui,qui,LI(2p824)_46,Qux,Qux,qui,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 46",,
1725,255,3,voyez,voyez,LI(2p824)_46,Vfin,Vfin,voir,10s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LI, v. 46",,
1726,255,4,ces,ces,LI(2p824)_46,Dem,Dem,cist,10s,---,C/V\,"MolinetFaictz, Poésies familières no LI, v. 46",,
1727,255,5,ymages,ymages,LI(2p824)_46,N,N,image,10s,---,/V\.'C/V\.C/e\,"MolinetFaictz, Poésies familières no LI, v. 46",,
1728,255,6,presens,presens,LI(2p824)_46,Adj,Adj,présent,10s,---,C/V\.'C/V\,"MolinetFaictz, Poésies familières no LI, v. 46",,
1729,255,7,",",",",LI(2p824)_46,Pnc,Pnc,",",10s,---,,"MolinetFaictz, Poésies familières no LI, v. 46",</l>,
