wd_id,word,lemma_ofl,lemma,lemma_score,lex_id,textlineid,syntag,syntag2,syllabified,pos,
2228,ycellui,cil,cil,2,ycellui,106028,Dem,Dem,/V\.C/e\.'C/V\,DET,
2229,seigneuri,seigneuri,,3,seigneuri,106028,Adj,Adj,C/V\.C/V\.'C/V\,NOUN,
2230,noble,noble,noble,8,noble,106028,Adj,Adj,'C/V\.C/(e)\,ADJ,
2231,arbre,arbre,,9,arbre,106028,N,N,'/V\.C/(e)\,NOUN,
2232,.,.,,9,.,106028,Pnc,Pnc,,PUNCT,
2233,Et,et,et,8,et,106028,Crd,Crd,/V\,CCONJ,
2234,comme,comme,comme,9,comme,106028,Sub,Sub,'C/V\.C/(e)\,SCONJ,
2235,le,le,le,8,le,106028,Det,Det,C/(e)\,DET,
2236,dieu,dieu,,8,dieu,106028,N,N,C/V\,NOUN,
2237,Pelagus,Pelagus,,-10,pelagus,106028,N,N,C/V\.C/V\.'C/V\,PROPN,
2238,fust,être,être,8,fust,106028,Vfin,Vfin,C/V\,VERB,
2239,consentant,consentir,consentir,9,consentant,106029,Vprs,Vprs,C/V\.C/V\.'C/V\,VERB,
2240,d',de,de,9,d',106029,Pre,Pre,C/\,ADP,
2241,icellui,cil,cil,2,icellui,106029,Dem,Dem,/V\.C/e\.'C/V\,DET,
2242,larrecin,larcin,,9,larrecin,106029,N,N,C/V\.C/e\.'C/V\,NOUN,
2243,",",",",,9,",",106029,Pnc,Pnc,,PUNCT,
2244,leur,leur,leur,3,leur,106029,Prn,Prn$$,C/V\,PRON,
2245,donna,donner,donner,9,donna,106029,Vfin,Vfin,C/V\.'C/V\,VERB,
2246,voie,voie,,8,voie,106029,N,N,'C/V\./(e)\,NOUN,
2247,et,et,et,8,et,106029,Crd,Crd,/V\,CCONJ,
2248,passage,passage,,3,passage,106029,N,N,C/V\.'C/V\.C/(e)\,NOUN,
2249,par,par,par,8,par,106029,Pre,Pre,C/V\,ADP,
2250,sa,son,son4,7,sa,106029,Det,Det,C/V\,DET,
2251,terre,terre,,8,terre,106029,N,N,'C/V\.C/(e)\,NOUN,
2252,.,.,,9,.,106029,Pnc,Pnc,,PUNCT,
2253,Si,si,si4,8,si,106030,Adv,Adv,C/V\,ADV,
2254,s',se,se,8,s',106030,Prn,Prn$$,C/\,PRON,
2255,i,y,y2,3,i,106030,Prn,Prn$$,/V\,PRON,
2256,transporterent,transporter,,9,transporterent,106030,Vfin,Vfin,C/V\.C/V\.'C/V\.C/e\,VERB,
2257,",",",",,9,",",106030,Pnc,Pnc,,PUNCT,
2258,espandans,épandre,épandre,9,espandans,106030,Vprs,Vprs,/V\.C/V\.'C/V\,VERB,
2259,en,en,en,8,en,106030,Pre,Pre,/V\,ADP,
2260,diverses,divers,divers,7,diverses,106030,QIs,QIs,C/V\.'C/V\.C/e\,DET,
2261,contrees,contrée,,9,contrees,106030,N,N,C/V\.'C/V\./e\,NOUN,
2262,",",",",,9,",",106030,Pnc,Pnc,,PUNCT,
2263,esquelles,en.lequel,en.lequel,2,esquelles,106030,Pre+Qux,Pre+Qux,/V\.'C/V\.C/e\,ADP.PRON,
2264,par,par,par,8,par,106030,Pre,Pre,C/V\,ADP,
2265,grant,grand,grand,9,grant,106031,Adj,Adj,C/V\,ADJ,
2266,digneté,dignité,,6,digneté,106031,N,N,C/V\.C/e\.'C/V\,NOUN,
2267,les,le,le,7,les,106031,Prn,Prn,C/V\,PRON,
2268,planterent,planter,,9,planterent,106031,Vfin,Vfin,C/V\.'C/V\.C/e\,VERB,
2269,en,en,en,8,en,106031,Pre,Pre,/V\,ADP,
2270,mains,maint,maint,7,mains,106031,QIs,QIs,C/V\,DET,
2271,vergiers,verger,,9,vergiers,106031,N,N,C/V\.'C/V\,NOUN,
2272,et,et,et,8,et,106031,Crd,Crd,/V\,CCONJ,
2273,firent,faire,faire,3,firent,106031,Vfin,Vfin,'C/V\.C/e\,VERB,
2274,greffes,greffe,,6,greffes,106031,N,N,'C/V\.C/e\,NOUN,
2275,de,de,de,8,de,106031,Pre,Pre,C/(e)\,ADP,
2276,nouvelles,nouveau,nouveau,8,nouvelles,106032,Adj,Adj,C/V\.'C/V\.C/e\,ADJ,
2277,entes,ente,,8,entes,106032,N,N,'/V\.C/e\,NOUN,
2278,que,que,que,4,que,106032,Qux,Qux,C/(e)\,PRON,
2279,fort,fort,fort,9,fort,106032,Adv,Adv,C/V\,ADV,
2280,ilz,il,il,9,ilz,106032,Prn,Prn$,/V\,PRON,
2281,cloirent,clore,clore,9,cloirent,106032,Vfin,Vfin,'C/V\.C/e\,VERB,
2282,d',de,de,9,d',106032,Pre,Pre,C/\,ADP,
2283,espineuses,épineux,,9,espineuses,106032,Adj,Adj,/V\.C/V\.'C/V\.C/e\,ADJ,
2284,haies,haie,,8,haies,106032,N,N,'C/V\./e\,NOUN,
2285,pour,pour,pour,9,pour,106032,Pre,Pre,C/V\,ADP,
2286,obvier,obvier,,9,obvier,106032,Vinf,Vinf,/V\.C/V\.'C/V\,VERB,
2287,aux,à.le,à.le,8,aux,106033,Pre+Det,Pre+Det,/V\,ADP.DET,
2288,loisirs,loisir,,9,loisirs,106033,N,N,C/V\.'C/V\,NOUN,
2289,des,de.le,de.le,8,des,106033,Pre+Det,Pre+Det,C/V\,ADP.DET,
2290,rapineulx,rapineux,,-10,rapineulx,106033,N,N,C/V\.C/V\.'C/V\,NOUN,
2291,.,.,,9,.,106033,Pnc,Pnc,,PUNCT,
2292,Et,et,et,8,et,106033,Crd,Crd,/V\,CCONJ,
2293,ainsi,ainsi,ainsi,9,ainsi,106033,Adv,Adv,/V\.'C/V\,ADV,
2294,",",",",,9,",",106033,Pnc,Pnc,,PUNCT,
2295,malgré,malgré,malgré,4,malgré,106033,PrA,PrA,C/V\.'C/V\,VERB,
2296,les,le,le,8,les,106033,Det,Det,C/V\,DET,
2297,influences,influence,,9,influences,106033,N,N,/V\.C/V\.'C/V\.C/e\,NOUN,
2298,fortunees,fortuné,,2,fortunees,106033,Vpp,Vpp,C/V\.C/V\.'C/V\./e\,VERB,
2299,",",",",,9,",",106033,Pnc,Pnc,,PUNCT,
2300,fu,être,être,8,fu,106033,Vfin,Vfin,C/V\,VERB,
2301,renouvellee,renouveler,,9,renouvellee,106034,Vpp,Vpp,C/V\.C/V\.C/e\.'C/V\./(e)\,VERB,
2302,en,en,en,8,en,106034,Pre,Pre,/V\,ADP,
2303,plusieurs,plusieurs,plusieurs,9,plusieurs,106034,QIs,QIs,C/V\.'C/V\,DET,
2304,lieux,lieu,,3,lieux,106034,N,N,C/V\,NOUN,
2305,la,le,le,8,la,106034,Det,Det,C/V\,DET,
2306,haulte,haut,haut,9,haulte,106034,Adj,Adj,'C/V\.C/(e)\,ADJ,
2307,plante,plante,,3,plante,106034,N,N,'C/V\.C/(e)\,NOUN,
2308,",",",",,9,",",106034,Pnc,Pnc,,PUNCT,
2309,dont,dont,dont,8,dont,106034,Qux,Qux,C/V\,PRON,
2310,puis,pouvoir,puis,5,puis,106034,PrA,PrA,C/V\,VERB,
2311,une,un,un,9,une,106034,QIs,QIs,'/V\.C/(e)\,DET,
2312,vergete,vergette,,9,vergete,106034,N,N,C/V\.'C/V\.C/(e)\,NOUN,
2313,tant,tant,tant,8,tant,106035,QIs,QIs,C/V\,ADV,
2314,crut,croître,croître,3,crut,106035,Vfin,Vfin,C/V\,VERB,
2315,es,en.le,en.le,8,es,106035,Pre+Det,Pre+Det,/V\,ADP.DET,
2316,marches,marche,,3,marches,106035,N,N,'C/V\.C/e\,NOUN,
2317,d',de,de,9,d',106035,Pre,Pre,C/\,ADP,
2318,Europpe,Europe,,9,europpe,106035,N,N,/(V)\./V\.'C/V\.C/(e)\,PROPN,
2319,en,en,en,8,en,106035,Pre,Pre,/V\,ADP,
2320,la,le,le,8,la,106035,Det,Det,C/V\,DET,
2321,terre,terre,,8,terre,106035,N,N,'C/V\.C/(e)\,NOUN,
2322,latine,latin,,8,latine,106035,Adj,Adj,C/V\.'C/V\.C/(e)\,ADJ,
2323,que,que,que,9,que,106035,Qux,Qux,C/(e)\,SCONJ,
2324,la,le,le,8,la,106035,Det,Det,C/V\,DET,
2325,hautece,hautesse,,9,hautece,106035,N,N,C/V\.'C/V\.C/(e)\,NOUN,
2326,d',de,de,9,d',106036,Pre,Pre,C/\,ADP,
2327,elle,elle,elle,8,elle,106036,Prn,Prn,'/V\.C/(e)\,PRON,
2328,obombra,obombrer,,9,obombra,106036,Vfin,Vfin,/V\.C/V\.'C/V\,VERB,
2329,tout,tout,tout,7,tout,106036,QIs,QIs,C/V\,DET,
2330,le,le,le,8,le,106036,Det,Det,C/(e)\,DET,
2331,monde,monde,,8,monde,106036,N,N,'C/V\.C/(e)\,NOUN,
2332,et,et,et,8,et,106036,Crd,Crd,/V\,CCONJ,
2333,preceda,précéder,,9,preceda,106036,Vfin,Vfin,C/V\.C/V\.'C/V\,VERB,
2334,sans,sans,sans,8,sans,106036,Pre,Pre,C/V\,ADP,
2335,comparoison,comparaison,,9,comparoison,106036,N,N,C/V\.C/V\.C/V\.'C/V\,NOUN,
2336,sa,son,son4,7,sa,106036,Det,Det,C/V\,DET,
2337,premiere,premier,premier,4,premiere,106037,Adj,Adj,C/V\.C/<V>\.'/V\.C/(e)\,ADJ,
2338,racine,racine,,3,racine,106037,N,N,C/V\.'C/V\.C/(e)\,NOUN,
2339,.,.,,9,.,106037,Pnc,Pnc,,PUNCT,
2340,CY,ci,ci,8,cy,107001,Adv,Adv,C/V\,ADV,
2341,DEVISE,deviser,,-10,devise,107001,Vfin,Vfin,C/V\.'C/V\.C/(e)\,VERB,
2342,LA,le,le,8,la,107001,Det,Det,C/V\,DET,
2343,DAME,dame,,8,dame,107001,N,N,'C/V\.C/(e)\,NOUN,
2344,COURONNEE,couronner,,9,couronnee,107001,Vpp,Vpp,C/V\.C/V\.'C/V\./(e)\,VERB,
2345,DE,de,de,8,de,107001,Pre,Pre,C/(e)\,ADP,
2346,SON,son,son4,7,son,107001,Det,Det,C/V\,DET,
2347,COMMENCEMENT,commencement,,9,commencement,107001,N,N,C/V\.C/V\.C/e\.'C/V\,NOUN,
2348,Ou,en.le,en.le,8,ou,107002,Pre+Det,Pre+Det,/V\,ADP.DET,
2349,temps,temps,,9,temps,107002,N,N,C/V\,NOUN,
2350,des,de.le,de.le,8,des,107002,Pre+Det,Pre+Det,C/V\,ADP.DET,
2351,sus,sus,sus,8,sus,107002,PrA,PrA,C/V\,ADV,
2352,dis,dire,dire,5,dis,107002,Vpp,Vpp,C/V\,NUM,
2353,larrecins,larcin,,9,larrecins,107002,N,N,C/V\.C/e\.'C/V\,NOUN,
2354,",",",",,9,",",107002,Pnc,Pnc,,PUNCT,
2355,entre,entre,entre,8,entre,107002,PrA,PrA,'/V\.C/(e)\,ADP,
2356,les,le,le,8,les,107002,Det,Det,C/V\,DET,
2357,autres,autre,autre,9,autres,107002,Adj,Adj,'/V\.C/e\,PRON,
2358,fut,être,être,3,fut,107002,Vfin,Vfin,C/V\,VERB,
2359,transportee,transporter,,9,transportee,107002,Vpp,Vpp,C/V\.C/V\.'C/V\./(e)\,VERB,
2360,en,en,en,8,en,107002,Pre,Pre,/V\,ADP,
2361,ceste,cist,cist,3,ceste,107003,Dem,Dem,'C/V\.C/(e)\,DET,
2362,contree,contrée,,9,contree,107003,N,N,C/V\.'C/V\./(e)\,NOUN,
2363,une,un,un,9,une,107003,QIs,QIs,'/V\.C/(e)\,DET,
2364,vergette,vergette,,9,vergette,107003,N,N,C/V\.'C/V\.C/(e)\,NOUN,
2365,yssue,issir,issir,8,yssue,107003,Vpp,Vpp,/V\.'C/V\./(e)\,VERB,
2366,de,de,de,8,de,107003,Pre,Pre,C/(e)\,ADP,
2367,la,le,le,8,la,107003,Det,Det,C/V\,DET,
2368,cousme,cosme,,-10,cousme,107003,N,N,'C/V\.C/(e)\,NOUN,
2369,du,de.le,de.le,8,du,107003,Pre+Det,Pre+Det,C/V\,ADP.DET,
2370,sus,sus,sus,8,sus,107003,PrA,PrA,C/V\,ADV,
2371,dit,dire,dire,8,dit,107003,Vpp,Vpp,C/V\,VERB,
2372,arbre,arbre,,9,arbre,107003,N,N,'/V\.C/(e)\,NOUN,
2373,d',de,de,9,d',107003,Pre,Pre,C/\,ADP,
2374,or,or,,8,or,107003,N,N,/V\,NOUN,
2375,",",",",,9,",",107003,Pnc,Pnc,,PUNCT,
2376,laquelle,lequel,lequel,9,laquelle,107004,Qux,Qux,C/V\.'C/V\.C/(e)\,PRON,
2377,ilz,il,il,9,ilz,107004,Prn,Prn$,/V\,PRON,
2378,planterent,planter,,9,planterent,107004,Vfin,Vfin,C/V\.'C/V\.C/e\,VERB,
2379,en,en,en,8,en,107004,Pre,Pre,/V\,ADP,
2380,hault,haut,haut,9,hault,107004,Adj,Adj,C/V\,ADJ,
2381,vergier,verger,,3,vergier,107004,N,N,C/V\.'C/V\,NOUN,
2382,en,en,en,8,en,107004,Pre,Pre,/V\,ADP,
2383,terre,terre,,8,terre,107004,N,N,'C/V\.C/(e)\,NOUN,
2384,fructueuse,fructueux,,9,fructueuse,107004,Adj,Adj,C/V\.C/V\.'C/V\.C/(e)\,ADJ,
2385,.,.,,9,.,107004,Pnc,Pnc,,PUNCT,
2386,Ycelle,cil,cil,2,ycelle,107004,Dem,Dem,/V\.'C/V\.C/(e)\,DET,
2387,plante,plante,,3,plante,107005,N,N,'C/V\.C/(e)\,NOUN,
2388,parcruit,parcroître,parcroître,-10,parcruit,107005,Vfin,Vfin,C/V\.'C/V\,VERB,
2389,tant,tant,tant,8,tant,107005,QIs,QIs,C/V\,ADV,
2390,que,que,que,9,que,107005,Sub,Sub,C/(e)\,SCONJ,
2391,de,de,de,8,de,107005,Pre,Pre,C/(e)\,ADP,
2392,la,le,le,8,la,107005,Det,Det,C/V\,DET,
2393,beauté,beauté,,9,beauté,107005,N,N,C/V\.'C/V\,NOUN,
2394,d',de,de,9,d',107005,Pre,Pre,C/\,ADP,
2395,elle,elle,elle,8,elle,107005,Prn,Prn,'/V\.C/(e)\,PRON,
2396,je,je,je,9,je,107005,Prn,Prn$,C/(e)\,PRON,
2397,pris,priser,prier,3,pris,107005,Vfin,Vfin,C/V\,VERB,
2398,mon,mon,mon,7,mon,107005,Det,Det,C/V\,DET,
2399,nom,nom,,8,nom,107005,N,N,C/V\,NOUN,
2400,et,et,et,8,et,107005,Crd,Crd,/V\,CCONJ,
2401,fus,être,être,3,fus,107005,Vfin,Vfin,C/V\,VERB,
2402,«,«,,9,«,107006,Pnc,Pnc,,PUNCT,
2403,Libera,Libera,,5,libera,107006,N,N,C/V\.C/V\.'C/V\,VERB,
2404,»,»,,9,»,107006,Pnc,Pnc,,PUNCT,
2405,appellé,appeler,appeler,8,appellé,107006,Vpp,Vpp,/V\.C/e\.'C/V\,VERB,
2406,.,.,,9,.,107006,Pnc,Pnc,,PUNCT,
2407,Aprés,après,après,8,aprés,107006,PrA,PrA,/V\.'C/V\,ADV,
2408,",",",",,9,",",107006,Pnc,Pnc,,PUNCT,
2409,par,par,par,8,par,107006,Pre,Pre,C/V\,ADP,
2410,multiplicacion,multiplication,,9,multiplicacion,107006,N,N,C/V\.C/V\.C/V\.C/V\.C/{V}\.'/V\,NOUN,
2411,de,de,de,8,de,107006,Pre,Pre,C/(e)\,ADP,
2412,cultivement,cultivement,,6,cultivement,107006,N,N,C/V\.C/V\.C/e\.'C/V\,NOUN,
2413,",",",",,9,",",107006,Pnc,Pnc,,PUNCT,
2414,tant,tant,tant,8,tant,107006,QIs,QIs,C/V\,ADV,
2415,crut,croître,croître,3,crut,107007,Vfin,Vfin,C/V\,VERB,
2416,et,et,et,8,et,107007,Crd,Crd,/V\,CCONJ,
2417,augmenta,augmenter,,9,augmenta,107007,Vfin,Vfin,/V\.C/V\.'C/V\,VERB,
2418,tousjours,toujours,toujours,9,tousjours,107007,Adv,Adv,C/V\.'C/V\,ADV,
2419,en,en,en,8,en,107007,Pre,Pre,/V\,ADP,
2420,habondance,abondance,,9,habondance,107007,N,N,/V\.C/V\.'C/V\.C/(e)\,NOUN,
2421,de,de,de,8,de,107007,Pre,Pre,C/(e)\,ADP,
2422,digneté,dignité,,6,digneté,107007,N,N,C/V\.C/e\.'C/V\,NOUN,
2423,ce,ce,cist,9,ce,107007,Dem,Dem,C/(e)\,DET,
2424,noble,noble,noble,8,noble,107007,Adj,Adj,'C/V\.C/(e)\,ADJ,
2425,estoc,estoc,,9,estoc,107007,N,N,/V\.'C/V\,NOUN,
2426,que,que,que,9,que,107008,Sub,Sub,C/(e)\,SCONJ,
2427,les,le,le,8,les,107008,Det,Det,C/V\,DET,
2428,plantes,plante,,8,plantes,107008,N,N,'C/V\.C/e\,NOUN,
2429,ja,jà,jà,9,ja,107008,Adv,Adv,C/V\,ADV,
2430,montees,monter,monter,8,montees,107008,Vpp,Vpp,C/V\.'C/V\./e\,VERB,
2431,et,et,et,8,et,107008,Crd,Crd,/V\,CCONJ,
2432,enbelies,embellir,,8,enbelies,107008,Vpp,Vpp,/V\.C/e\.'C/V\./e\,VERB,
2433,en,en,en,8,en,107008,Pre,Pre,/V\,ADP,
2434,leur,leur,leur2,8,leur,107008,Det,Det,C/V\,DET,
2435,force,force,,3,force,107008,N,N,'C/V\.C/(e)\,NOUN,
2436,couronnerent,couronner,,9,couronnerent,107008,Vfin,Vfin,C/V\.C/V\.'C/V\.C/e\,VERB,
2437,le,le,le,8,le,107008,Det,Det,C/(e)\,DET,
2438,·IIIme·,troisième,,0,·iiime·,107009,Adj,Adj,C/V\.C/V\.'C/V\.C/(e)\,ADJ,
2439,geton,jeton,,3,geton,107009,N,N,C/V\.'C/V\,NOUN,
2440,de,de,de,8,de,107009,Pre,Pre,C/(e)\,ADP,
2441,leur,leur,leur2,8,leur,107009,Det,Det,C/V\,DET,
2442,venue,venue,,8,venue,107009,N,N,C/V\.'C/V\./(e)\,NOUN,
2443,et,et,et,8,et,107009,Crd,Crd,/V\,CCONJ,
2444,comme,comme,comme,9,comme,107009,Sub,Sub,'C/V\.C/(e)\,SCONJ,
2445,le,le,le,8,le,107009,Det,Det,C/(e)\,DET,
2446,plus,plus,plus,8,plus,107009,Adv,Adv,C/V\,ADV,
2447,auctorisié,autoriser,,9,auctorisié,107009,Vpp,Vpp,/V\.C/V\.C/V\.'C/V\,VERB,
2448,en,en,en2,8,en,107009,Prn,Prn$$,/V\,PRON,
2449,firent,faire,faire,3,firent,107009,Vfin,Vfin,'C/V\.C/e\,VERB,
2450,leur,leur,leur2,8,leur,107010,Det,Det,C/V\,DET,
2451,roy,roi,,9,roy,107010,N,N,C/V\,NOUN,
2452,.,.,,9,.,107010,Pnc,Pnc,,PUNCT,
2453,Cestui,cist,cist,9,cestui,107010,Dem,Dem,C/V\.'C/V\,PRON,
2454,porta,porter,porter,9,porta,107010,Vfin,Vfin,C/V\.'C/V\,VERB,
2455,fruit,fruit,,8,fruit,107010,N,N,C/V\,NOUN,
2456,de,de,de,8,de,107010,Pre,Pre,C/(e)\,ADP,
2457,grant,grand,grand,9,grant,107010,Adj,Adj,C/V\,ADJ,
2458,digneté,dignité,,6,digneté,107010,N,N,C/V\.C/e\.'C/V\,NOUN,
2459,",",",",,9,",",107010,Pnc,Pnc,,PUNCT,
2460,car,car,car,8,car,107010,Crd,Crd,C/V\,CCONJ,
2461,il,il,il,9,il,107010,Prn,Prn$,/V\,PRON,
2462,sauva,sauver,sauver,9,sauva,107010,Vfin,Vfin,C/V\.'C/V\,VERB,
2463,ceste,cist,cist,3,ceste,107010,Dem,Dem,'C/V\.C/(e)\,DET,
2464,terre,terre,,8,terre,107010,N,N,'C/V\.C/(e)\,NOUN,
2465,de,de,de,8,de,107011,Pre,Pre,C/(e)\,ADP,
2466,maintes,maint,maint,4,maintes,107011,QIs,QIs,'C/V\.C/e\,DET,
2467,enfermetez,enfermeté,,9,enfermetez,107011,N,N,/V\.C/V\.C/e\.'C/V\,NOUN,
2468,;,;,,9,;,107011,Pnc,Pnc,,PUNCT,
2469,et,et,et,8,et,107011,Crd,Crd,/V\,CCONJ,
2470,ainsi,ainsi,ainsi,9,ainsi,107011,Adv,Adv,/V\.'C/V\,ADV,
2471,pou,peu,peu,8,pou,107011,N,N,C/V\,ADV,
2472,a,à,à,8,a,107011,Pre,Pre,/V\,VERB,
2473,pou,peu,peu,8,pou,107011,N,N,C/V\,ADV,
2474,crut,croître,croître,3,crut,107011,Vfin,Vfin,C/V\,VERB,
2475,le,le,le,8,le,107011,Det,Det,C/(e)\,DET,
2476,renom,renom,,9,renom,107011,N,N,C/V\.'C/V\,NOUN,
2477,de,de,de,8,de,107011,Pre,Pre,C/(e)\,ADP,
2478,sa,son,son4,7,sa,107011,Det,Det,C/V\,DET,
2479,proprieté,propriété,,9,proprieté,107011,N,N,C/V\.C/V\.C/e\.'C/V\,NOUN,
2480,en,en,en,8,en,107012,Pre,Pre,/V\,ADP,
2481,moultepliant,multiplier,,6,moultepliant,107012,Vprs,Vprs,C/V\.C/e\.C/V\.'C/V\,VERB,
2482,.,.,,9,.,107012,Pnc,Pnc,,PUNCT,
2483,Si,si,si4,8,si,107012,Adv,Adv,C/V\,ADV,
2484,en,en,en2,8,en,107012,Prn,Prn$$,/V\,PRON,
2485,furent,être,être,9,furent,107012,Vfin,Vfin,'C/V\.C/e\,VERB,
2486,peuplees,peupler,,8,peuplees,107012,Vpp,Vpp,C/V\.'C/V\./e\,VERB,
2487,maint,maint,maint,7,maint,107012,QIs,QIs,C/V\,DET,
2488,delictables,délictable,,-10,delictables,107012,Adj,Adj,C/V\.C/V\.'C/V\.C/e\,ADJ,
2489,vergiers,verger,,9,vergiers,107012,N,N,C/V\.'C/V\,NOUN,
2490,par,par,par,8,par,107013,Pre,Pre,C/V\,ADP,
2491,espace,espace,,8,espace,107013,N,N,/V\.'C/V\.C/(e)\,NOUN,
2492,de,de,de,8,de,107013,Pre,Pre,C/(e)\,ADP,
2493,multitude,multitude,,9,multitude,107013,N,N,C/V\.C/V\.'C/V\.C/(e)\,NOUN,
2494,d',de,de,9,d',107013,Pre,Pre,C/\,ADP,
2495,ans,an,,9,ans,107013,N,N,/V\,NOUN,
2496,en,en,en,8,en,107013,Pre,Pre,/V\,ADP,
2497,ceste,cist,cist,3,ceste,107013,Dem,Dem,'C/V\.C/(e)\,DET,
2498,contree,contrée,,9,contree,107013,N,N,C/V\.'C/V\./(e)\,NOUN,
2499,.,.,,9,.,107013,Pnc,Pnc,,PUNCT,
2500,Et,et,et,8,et,107013,Crd,Crd,/V\,CCONJ,
2501,ainsi,ainsi,ainsi,9,ainsi,107013,Adv,Adv,/V\.'C/V\,ADV,
2502,t',te,te,3,t',107013,Prn,Prn$$,C/\,PRON,
2503,ay,avoir,avoir,8,ay,107013,Vfin,Vfin,/V\,VERB,
2504,compté,conter,conter,3,compté,107014,Vpp,Vpp,C/V\.'C/V\,VERB,
2505,la,le,le,8,la,107014,Det,Det,C/V\,DET,
2506,premiere,premier,premier,4,premiere,107014,Adj,Adj,C/V\.C/<V>\.'/V\.C/(e)\,ADJ,
2507,racine,racine,,3,racine,107014,N,N,C/V\.'C/V\.C/(e)\,NOUN,
2508,de,de,de,8,de,107014,Pre,Pre,C/(e)\,ADP,
2509,mon,mon,mon,7,mon,107014,Det,Det,C/V\,DET,
2510,nom,nom,,8,nom,107014,N,N,C/V\,NOUN,
2511,et,et,et,8,et,107014,Crd,Crd,/V\,CCONJ,
2512,coultivement,coutivement,,3,coultivement,107014,N,N,C/V\.C/V\.C/e\.'C/V\,NOUN,
2513,.,.,,9,.,107014,Pnc,Pnc,,PUNCT,
2514,Et,et,et,8,et,107014,Crd,Crd,/V\,CCONJ,
2515,te,te,te,9,te,107014,Prn,Prn$$,C/(e)\,PRON,
2516,dis,dire,dire,8,dis,107014,Vfin,Vfin,C/V\,VERB,
2517,certainement,certainement,,9,certainement,107015,Adv,Adv,C/V\.C/V\.C/e\.'C/V\,ADV,
2518,que,que,que,9,que,107015,Sub,Sub,C/(e)\,SCONJ,
2519,",",",",,9,",",107015,Pnc,Pnc,,PUNCT,
2520,non,non,ne,8,non,107015,Neg,Neg,C/V\,ADV,
2521,obstant,obster,obstant,8,obstant,107015,Vprs,Vprs,/V\.'C/V\,VERB,
2522,qu',que,que,4,qu',107015,Sub,Sub,C/\,PRON,
2523,a,à,à,8,a,107015,Pre,Pre,/V\,ADP,
2524,veue,vue,,8,veüe,107015,N,N,C/(V)\.'/V\./(e)\,NOUN,
2525,d',de,de,9,d',107015,Pre,Pre,C/\,ADP,
2526,ueil,oeil,,9,ueil,107015,N,N,/V\,NOUN,
2527,je,je,je,9,je,107015,Prn,Prn$,C/(e)\,PRON,
2528,soie,être,être,3,soie,107015,Vfin,Vfin,'C/V\./(e)\,VERB,
2529,et,et,et,8,et,107015,Crd,Crd,/V\,CCONJ,
2530,appere,apparoir,aparoir,9,appere,107015,Vfin,Vfin,/V\.'C/V\.C/(e)\,VERB,
2531,jeune,jeune,,3,jeune,107016,Adj,Adj,'C/V\.C/(e)\,ADJ,
2532,",",",",,9,",",107016,Pnc,Pnc,,PUNCT,
2533,fresche,frais,,8,fresche,107016,Adj,Adj,'C/V\.C/(e)\,ADJ,
2534,",",",",,9,",",107016,Pnc,Pnc,,PUNCT,
2535,nouvelle,nouveau,nouveau,8,nouvelle,107016,Adj,Adj,C/V\.'C/V\.C/(e)\,ADJ,
2536,",",",",,9,",",107016,Pnc,Pnc,,PUNCT,
2537,florie,fleurir,,8,florie,107016,Vpp,Vpp,C/V\.'C/V\./(e)\,VERB,
2538,et,et,et,8,et,107016,Crd,Crd,/V\,CCONJ,
2539,belle,beau,beau,8,belle,107016,Adj,Adj,'C/V\.C/(e)\,ADJ,
2540,",",",",,9,",",107016,Pnc,Pnc,,PUNCT,
2541,que,que,que,9,que,107016,Sub,Sub,C/(e)\,SCONJ,
2542,plus,plus,plus,8,plus,107016,Adv,Adv,C/V\,ADV,
2543,de,de,de,8,de,107016,Pre,Pre,C/(e)\,ADP,
2544,mil,mille,un,8,mil,107016,QIs,QIs,C/V\,NUM,
2545,ans,an,,9,ans,107016,N,N,/V\,NOUN,
2546,a,avoir,avoir,8,a,107016,Vfin,Vfin,/V\,VERB,
2547,ja,jà,jà,9,ja,107016,Adv,Adv,C/V\,ADV,
2548,passez,passer,passer,8,passez,107017,Vpp,Vpp,C/V\.'C/V\,VERB,
2549,puis,puis,puis,3,puis,107017,PrA,PrA,C/V\,ADP,
2550,le,le,le,8,le,107017,Det,Det,C/(e)\,DET,
2551,temps,temps,,9,temps,107017,N,N,C/V\,NOUN,
2552,de,de,de,8,de,107017,Pre,Pre,C/(e)\,ADP,
2553,ma,mon,mon,7,ma,107017,Det,Det,C/V\,DET,
2554,premiere,premier,premier,4,premiere,107017,Adj,Adj,C/V\.C/<V>\.'/V\.C/(e)\,ADJ,
2555,naissance,naissance,,9,naissance,107017,N,N,C/V\.'C/V\.C/(e)\,NOUN,
2556,DIT,dire,dire,8,dit,108001,Vfin,Vfin,C/V\,VERB,
2557,LA,le,le,8,la,108001,Det,Det,C/V\,DET,
2558,DAME,dame,,8,dame,108001,N,N,'C/V\.C/(e)\,NOUN,
2559,COURONNEE,couronner,,9,couronnee,108001,Vpp,Vpp,C/V\.C/V\.'C/V\./(e)\,VERB,
2560,DE,de,de,8,de,108001,Pre,Pre,C/(e)\,ADP,
2561,SES,son,son4,7,ses,108001,Det,Det,C/V\,DET,
2562,GESTES,geste,,3,gestes,108001,N,N,'C/V\.C/e\,NOUN,
2563,Le,le,le,8,le,108002,Det,Det,C/(e)\,DET,
2564,renom,renom,,9,renom,108002,N,N,C/V\.'C/V\,NOUN,
