wd_id,line_id,linewd,word,lemma,lemma_gold,lemma_score,lex_id,textlineid,syntag,syntag2,syllabified,pos
2008,302,7,guerre,,guerre,8,guerre,326,N,N,'C/V\.C/(e)\,NOUN
2009,302,8,est,être,être,3,est,326,Vfin,Vfin,/V\,VERB
2010,302,9,ouverte,ouvrir,ouvrir,8,ouverte,326,Vpp,Vpp,/V\.'C/V\.C/(e)\,VERB
2011,302,10,!,,!,9,!,326,Pnc,Pnc,,PUNCT
2012,303,1,nostre,notre,notre,7,nostre,327,Det,Det,'C/V\.C/(e)\,DET
2013,303,2,vie,,vie,3,vie,327,N,N,'C/V\./(e)\,NOUN
2014,303,3,est,être,être,3,est,327,Vfin,Vfin,/V\,VERB
2015,303,4,donc,donc,donc,3,donc,327,Adv,Adv,C/V\,ADV
2016,303,5,recouverte,recouvrir,recouvrir,3,recouverte,327,Vpp,Vpp,C/V\.C/V\.'C/V\.C/(e)\,VERB
2017,303,6,.,,.,9,.,327,Pnc,Pnc,,PUNCT
2018,304,1,acop,acoup,acoup,2,acop,328,Adv,Adv,/V\.'C/V\,ADV
2019,304,2,",",,",",9,",",328,Pnc,Pnc,,PUNCT
2020,304,3,acop,acoup,acoup,2,acop,328,Adv,Adv,/V\.'C/V\,ADV
2021,304,4,",",,",",9,",",328,Pnc,Pnc,,PUNCT
2022,304,5,tost,tôt,tôt,8,tost,328,Adv,Adv,C/V\,ADV
2023,304,6,en,en,en,8,en,328,Pre,Pre,/V\,ADP
2024,304,7,besongne,,besogne,5,besongne,328,N,N,C/V\.'C/V\.C/(e)\,NOUN
2025,304,8,!,,!,9,!,328,Pnc,Pnc,,PUNCT
2026,305,1,il,il,il,9,il,329,Prn,Prn$,/V\,PRON
2027,305,2,est,être,être,3,est,329,Vfin,Vfin,/V\,VERB
2028,305,3,saison,,saison,9,saison,329,N,N,C/V\.'C/V\,NOUN
2029,305,4,que,que,que,9,que,329,Sub,Sub,C/(e)\,SCONJ
2030,305,5,l',le,le,4,l',329,Det,Det,C/\,DET
2031,305,6,en,on,on,5,en,329,Prn,Prn$,/V\,PRON
2032,305,7,besongne,,besogner,5,besongne,329,Vfin,Vfin,C/V\.'C/V\.C/(e)\,VERB
2033,305,8,.,,.,9,.,329,Pnc,Pnc,,PUNCT
2034,306,1,prenez,prendre,prendre,8,prenez,330,Vfin,Vfin,C/V\.'C/V\,VERB
2035,306,2,l',le,le,9,l',330,Det,Det,C/\,DET
2036,306,3,estendart,,étendard,9,estendart,330,N,N,/V\.C/V\.'C/V\,NOUN
2037,306,4,.,,.,9,.,330,Pnc,Pnc,,PUNCT
2038,306,5,|,,|,-10,|,330,Pnc,Pnc,,PUNCT
2039,306,6,sans,sans,sans,8,sans,330,Pre,Pre,C/V\,ADP
2040,306,7,songer,,songer,9,songer,330,Vinf,Vinf,C/V\.'C/V\,VERB
2041,306,8,.,,.,9,.,330,Pnc,Pnc,,PUNCT
2042,307,1,mon,mon,mon,7,mon,331,Det,Det,C/V\,DET
2043,307,2,frain,,frein,9,frain,331,N,N,C/V\,NOUN
2044,307,3,me,me,me,5,me,331,Prn,Prn$$,C/(e)\,PRON
2045,307,4,faictes,faire,faire,9,faictes,331,Vfin,Vfin,'C/V\.C/e\,VERB
2046,307,5,bien,bien,bien,9,bien,331,Adv,Adv,C/V\,ADV
2047,307,6,ronger,,ronger,9,ronger,331,Vinf,Vinf,C/V\.'C/V\,VERB
2048,307,7,.,,.,9,.,331,Pnc,Pnc,,PUNCT
2049,308,1,monseigneur,,monseigneur,9,monseigneur,332,N,N,C/V\.C/V\.'C/V\,NOUN
2050,308,2,",",,",",9,",",332,Pnc,Pnc,,PUNCT
2051,308,3,pas,pas,pas,8,pas,332,Neg,Neg,C/V\,ADV
2052,308,4,ne,ne,ne,8,ne,332,Neg,Neg$$,C/(e)\,ADV
2053,308,5,tient,tenir,tenir,9,tient,332,Vfin,Vfin,C/V\,VERB
2054,308,6,a,à,à,8,a,332,Pre,Pre,/V\,ADP
2055,308,7,moy,moi,moi,8,moy,332,Prn,Prn,C/V\,PRON
2056,308,8,.,,.,9,.,332,Pnc,Pnc,,PUNCT
2057,309,1,en,en,en,8,en,333,Pre,Pre,/V\,ADP
2058,309,2,la,le,le,8,la,333,Det,Det,C/V\,DET
2059,309,3,malle,mal2,mal,3,malle,333,Adj,Adj,'C/V\.C/(e)\,ADJ
2060,309,4,grace,,grâce,8,grace,333,N,N,'C/V\.C/(e)\,NOUN
2061,309,5,du,de.le,de.le,8,du,333,Pre+Det,Pre+Det,C/V\,ADP.DET
2062,309,6,roy,,roi,9,roy,333,N,N,C/V\,NOUN
2063,310,1,je,je,je,9,je,334,Prn,Prn$,C/(e)\,PRON
2064,310,2,seray,être,être,3,seray,334,Vfin,Vfin,C/V\.'C/V\,VERB
2065,310,3,",",,",",9,",",334,Pnc,Pnc,,PUNCT
2066,310,4,et,et,et,8,et,334,Crd,Crd,/V\,CCONJ
2067,310,5,par,par,par,8,par,334,Pre,Pre,C/V\,ADP
2068,310,6,ces,cist,ce,3,ces,334,Dem,Dem,C/V\,DET
2069,310,7,paillars,,paillard,9,paillars,334,N,N,C/V\.'C/V\,NOUN
2070,310,8,.,,.,9,.,334,Pnc,Pnc,,PUNCT
2071,311,1,devant,devant,devant,8,devant,335,PrA,PrA,C/V\.'C/V\,ADV
2072,311,2,",",,",",9,",",335,Pnc,Pnc,,PUNCT
2073,311,3,monseigneur,,monseigneur,9,monseigneur,335,N,N,C/V\.C/V\.'C/V\,NOUN
2074,311,4,!,,!,9,!,335,Pnc,Pnc,,PUNCT
2075,311,5,|,,|,-10,|,335,Pnc,Pnc,,PUNCT
2076,311,6,quoquillar,,coquillard,0,quoquillar,335,N,N,C/V\.C/V\.'C/V\,NOUN
2077,311,7,",",,",",9,",",335,Pnc,Pnc,,PUNCT
2078,312,1,que,que,que,9,que,336,Sub,Sub,C/(e)\,SCONJ
2079,312,2,chacun,chacun,chacun,9,chacun,336,QIs,QIs,C/V\.'C/V\,PRON
2080,312,3,soit,être,être,3,soit,336,Vfin,Vfin,C/V\,VERB
2081,312,4,en,en,en,8,en,336,Pre,Pre,/V\,ADP
2082,312,5,ordonnance,,ordonnance,9,ordonnance,336,N,N,/V\.C/V\.'C/V\.C/(e)\,NOUN
2083,313,1,pour,pour,pour,9,pour,337,Pre,Pre,C/V\,ADP
2084,313,2,faire,faire,faire,9,faire,337,Vinf,Vinf,'C/V\.C/(e)\,VERB
2085,313,3,monstres,,monstre,3,monstres,337,N,N,'C/V\.C/e\,NOUN
2086,313,4,a,à,à,8,a,337,Pre,Pre,/V\,ADP
2087,313,5,plaisance,,plaisance,9,plaisance,337,N,N,C/V\.'C/V\.C/(e)\,NOUN
2088,314,1,devant,devant,devant,8,devant,338,PrA,PrA,C/V\.'C/V\,ADP
2089,314,2,le,le,le,8,le,338,Det,Det,C/(e)\,DET
2090,314,3,roy,,roi,9,roy,338,N,N,C/V\,NOUN
2091,314,4,",",,",",9,",",338,Pnc,Pnc,,PUNCT
2092,314,5,nostre,notre,notre,7,nostre,338,Det,Det,'C/V\.C/(e)\,DET
2093,314,6,cher,cher,cher,8,cher,338,Adj,Adj,C/V\,ADJ
2094,314,7,sire,,sire,8,sire,338,N,N,'C/V\.C/(e)\,NOUN
2095,314,8,!,,!,9,!,338,Pnc,Pnc,,PUNCT
2096,315,1,qu',que,que,9,qu',339,Qux,Qux,C/\,PRON
2097,315,2,esse,être,être.ce,3,esse,339,Vfin+Prn,Vfin+Prn,'/V\.C/(e)\,VERB.PRON
2098,315,3,que,que,que,9,que,339,Qux,Qux,C/(e)\,PRON
2099,315,4,nous,nous,nous,8,nous,339,Prn,Prn$,C/V\,PRON
2100,315,5,oyons,ouïr,ouïr,8,oyons,339,Vfin,Vfin,/V\.'C/V\,VERB
2101,315,6,la,là,là,8,la,339,Adv,Adv,C/V\,ADV
2102,315,7,bruyre,,bruire,9,bruyre,339,Vinf,Vinf,'C/V\.C/(e)\,VERB
2103,315,8,?,,?,9,?,339,Pnc,Pnc,,PUNCT
2104,316,1,cher,cher,cher,8,cher,340,Adj,Adj,C/V\,ADJ
2105,316,2,sire,,sire,8,sire,340,N,N,'C/V\.C/(e)\,NOUN
2106,316,3,",",,",",9,",",340,Pnc,Pnc,,PUNCT
2107,316,4,c',ce,ce,8,c',340,Prn,Prn,C/\,PRON
2108,316,5,est,être,être,3,est,340,Vfin,Vfin,/V\,VERB
2109,316,6,le,le,le,8,le,340,Det,Det,C/(e)\,DET
2110,316,7,senechal,,sénéchal,9,senechal,340,N,N,C/V\.C/V\.'C/V\,NOUN
2111,316,8,.,,.,9,.,340,Pnc,Pnc,,PUNCT
2112,317,1,ce,cist,ce,9,ce,341,Dem,Dem,C/(e)\,DET
2113,317,2,vaillant,valoir,valoir,8,vaillant,341,Vprs,Vprs,C/V\.'C/V\,VERB
2114,317,3,seigneur,,seigneur,8,seigneur,341,N,N,C/V\.'C/V\,NOUN
2115,317,4,cy,ci,ci,8,cy,341,Adv,Adv,C/V\,ADV
2116,317,5,faict,faire,faire,8,faict,341,Vfin,Vfin,C/V\,VERB
2117,317,6,mal,mal3,mal,8,mal,341,Adv,Adv,C/V\,ADV
2118,318,1,son,son4,son,7,son,342,Det,Det,C/V\,DET
2119,318,2,devoir,devoir,devoir,8,devoir,342,N,N,C/V\.'C/V\,NOUN
2120,318,3,",",,",",9,",",342,Pnc,Pnc,,PUNCT
2121,318,4,veü,voir,voir,9,veü,342,Vpp,Vpp,C/(V)\.'/V\,VERB
2122,318,5,le,le,le,8,le,342,Det,Det,C/(e)\,DET
2123,318,6,cas,,cas,3,cas,342,N,N,C/V\,NOUN
2124,318,7,hatif,,hâtif,6,hatif,342,Adj,Adj,C/V\.'C/V\,ADJ
2125,318,8,.,,.,9,.,342,Pnc,Pnc,,PUNCT
2126,319,1,il,il,il,9,il,343,Prn,Prn$,/V\,PRON
2127,319,2,a,avoir,avoir,8,a,343,Vfin,Vfin,/V\,VERB
2128,319,3,le,le,le,8,le,343,Det,Det,C/(e)\,DET
2129,319,4,couraige,,courage,9,couraige,343,N,N,C/V\.'C/V\.C/(e)\,NOUN
2130,319,5,craintif,,craintif,9,craintif,343,Adj,Adj,C/V\.'C/V\,ADJ
2131,320,1,pour,pour,pour,9,pour,344,Pre,Pre,C/V\,ADP
2132,320,2,soy,soi,soi,8,soy,344,Prn,Prn$,C/V\,PRON
2133,320,3,trouver,trouver,trouver,9,trouver,344,Vinf,Vinf,C/V\.'C/V\,VERB
2134,320,4,aux,à.le,à.le,8,aux,344,Pre+Det,Pre+Det,/V\,ADP.DET
2135,320,5,horions,,horion,9,horions,344,N,N,C/V\.C/{V}\.'/(e)\,NOUN
2136,320,6,.,,.,9,.,344,Pnc,Pnc,,PUNCT
2137,321,1,si,si4,si,8,si,345,Adv,Adv,C/V\,ADV
2138,321,2,a,avoir,avoir,8,a,345,Vfin,Vfin,/V\,VERB
2139,321,3,il,il,il,9,il,345,Prn,Prn%,/V\,PRON
2140,321,4,de,de,de,8,de,345,Pre,Pre,C/(e)\,ADP
2141,321,5,francs,franc2,franc,8,francs,345,Adj,Adj,C/V\,ADJ
2142,321,6,champions,,champion,9,champions,345,N,N,C/V\.C/{V}\.'/V\,NOUN
2143,321,7,",",,",",9,",",345,Pnc,Pnc,,PUNCT
2144,322,1,preux,preux,preux,9,preux,346,Adj,Adj,C/V\,ADJ
2145,322,2,et,et,et,8,et,346,Crd,Crd,/V\,CCONJ
2146,322,3,hardis,hardir,hardi,8,hardis,346,Adj,Adj,C/V\.'C/V\,ADJ
2147,322,4,",",,",",9,",",346,Pnc,Pnc,,PUNCT
2148,322,5,pour,pour,pour,9,pour,346,Pre,Pre,C/V\,ADP
2149,322,6,gens,,gens,3,gens,346,N,N,C/V\,NOUN
2150,322,7,de,de,de,8,de,346,Pre,Pre,C/(e)\,ADP
2151,322,8,guerre,,guerre,8,guerre,346,N,N,'C/V\.C/(e)\,NOUN
2152,322,9,.,,.,9,.,346,Pnc,Pnc,,PUNCT
2153,323,1,le,le,le,8,le,347,Det,Det,C/(e)\,DET
2154,323,2,plus,plus,plus,8,plus,347,Adv,Adv,C/V\,ADV
2155,323,3,puissant,,puissant,8,puissant,347,Adj,Adj,C/V\.'C/V\,ADJ
2156,323,4,qui,qui,qui,3,qui,347,Qux,Qux,C/V\,PRON
2157,323,5,soit,être,être,3,soit,347,Vfin,Vfin,C/V\,VERB
2158,323,6,sur,sur,sur,8,sur,347,PrA,PrA,C/V\,ADP
2159,323,7,terre,,terre,8,terre,347,N,N,'C/V\.C/(e)\,NOUN
2160,323,8,",",,",",9,",",347,Pnc,Pnc,,PUNCT
2161,324,1,de,de,de,8,de,348,Pre,Pre,C/(e)\,ADP
2162,324,2,tous,tout,tous,8,tous,348,QIs,QIs,C/V\,DET
2163,324,3,nobles,noble,noble,9,nobles,348,Adj,Adj,'C/V\.C/e\,ADJ
2164,324,4,souverain,,souverain,9,souverain,348,Adj,Adj,C/V\.C/e\.'C/V\,ADJ
2165,324,5,chef,,chef,9,chef,348,N,N,C/V\,NOUN
2166,324,6,",",,",",9,",",348,Pnc,Pnc,,PUNCT
2167,325,1,salut,,salut,9,salut,349,N,N,C/V\.'C/V\,NOUN
2168,325,2,!,,!,9,!,349,Pnc,Pnc,,PUNCT
2169,325,3,|,,|,-10,|,349,Pnc,Pnc,,PUNCT
2170,325,4,c',ce,ce,8,c',349,Prn,Prn,C/\,PRON
2171,325,5,est,être,être,3,est,349,Vfin,Vfin,/V\,VERB
2172,325,6,bien,bien,bien,9,bien,349,Adv,Adv,C/V\,ADV
2173,325,7,tard,tard,tard,9,tard,349,Adv,Adv,C/V\,ADV
2174,325,8,venu,venir,venir,8,venu,349,Vpp,Vpp,C/V\.'C/V\,VERB
2175,325,9,!,,!,9,!,349,Pnc,Pnc,,PUNCT
2176,325,10,|,,|,0,|,349,Pnc,Pnc,,PUNCT
2177,325,11,bref,,bref,9,bref,349,Adj,Adj,C/V\,NOUN
2178,325,12,",",,",",9,",",349,Pnc,Pnc,,PUNCT
2179,326,1,autrement,,autrement,9,autrement,350,Adv,Adv,/V\.C/e\.'C/V\,ADV
2180,326,2,ne,ne,ne,8,ne,350,Neg,Neg$$,C/(e)\,ADV
2181,326,3,se,se,se,3,se,350,Prn,Prn$$,C/(e)\,PRON
2182,326,4,pouoit,pouvoir2,pouvoir,9,pouoit,350,Vfin,Vfin,C/V\.'C/V\,VERB
2183,326,5,faire,faire,faire,9,faire,350,Vinf,Vinf,'C/V\.C/(e)\,VERB
2184,326,6,;,,;,9,;,350,Pnc,Pnc,,PUNCT
2185,327,1,il,il,il,9,il,351,Prn,Prn$,/V\,PRON
2186,327,2,estoit,être,être,3,estoit,351,Vfin,Vfin,/V\.'C/V\,VERB
2187,327,3,chose,,chose,8,chose,351,N,N,'C/V\.C/(e)\,NOUN
2188,327,4,necessaire,,nécessaire,9,necessaire,351,Adj,Adj,C/V\.C/V\.'C/V\.C/(e)\,ADJ
2189,328,1,que,que,que,9,que,352,Sub,Sub,C/(e)\,SCONJ
2190,328,2,tous,tout,tout,8,tous,352,QIs,QIs,C/V\,DET
2191,328,3,mes,mon,mon,7,mes,352,Det,Det,C/V\,DET
2192,328,4,gens,,gent,3,gens,352,N,N,C/V\,NOUN
2193,328,5,fussent,être,être,9,fussent,352,Vfin,Vfin,'C/V\.C/e\,VERB
2194,328,6,en,en,en,8,en,352,Pre,Pre,/V\,ADP
2195,328,7,point,,point,8,point,352,N,N,C/V\,NOUN
2196,328,8,.,,.,9,.,352,Pnc,Pnc,,PUNCT
2197,329,1,ça,çà,çà,9,ça,353,Adv,Adv,C/V\,ADV
2198,329,2,",",,",",9,",",353,Pnc,Pnc,,PUNCT
2199,329,3,ça,çà,çà,9,ça,353,Adv,Adv,C/V\,ADV
2200,329,4,",",,",",9,",",353,Pnc,Pnc,,PUNCT
2201,329,5,il,il,il,9,il,353,Prn,Prn$,/V\,PRON
2202,329,6,fault,faillir,falloir,3,fault,353,Vfin,Vfin,C/V\,VERB
2203,329,7,vuyder,,vider,9,vuyder,353,Vinf,Vinf,C/V\.'C/V\,VERB
2204,329,8,ce,cist,ce,9,ce,353,Dem,Dem,C/(e)\,DET
2205,329,9,point,,point,8,point,353,N,N,C/V\,NOUN
2206,329,10,.,,.,9,.,353,Pnc,Pnc,,PUNCT
2207,330,1,que,que,que,9,que,354,Sub,Sub,C/(e)\,SCONJ
2208,330,2,les,le,le,8,les,354,Det,Det,C/V\,DET
2209,330,3,monstres,,monstre,3,monstres,354,N,N,'C/V\.C/e\,NOUN
2210,330,4,acop,acoup,acoup,4,acop,354,Adv,Adv,/V\.'C/V\,ADV
2211,330,5,soient,être,être,3,soient,354,Vfin,Vfin,'C/V\./e\,VERB
2212,330,6,faictes,faire,faire,9,faictes,354,Vpp,Vpp,'C/V\.C/e\,VERB
2213,330,7,!,,!,9,!,354,Pnc,Pnc,,PUNCT
2214,331,1,sont,être,être,8,sont,355,Vfin,Vfin,C/V\,VERB
2215,331,2,les,le,le,8,les,355,Det,Det,C/V\,DET
2216,331,3,banieres,,bannière,9,banieres,355,N,N,C/V\.'C/V\.C/e\,NOUN
2217,331,4,bien,bien,bien,9,bien,355,Adv,Adv,C/V\,ADV
2218,331,5,pourtraictes,pourtraire,portraire,9,pourtraictes,355,Vpp,Vpp,C/V\.'C/V\.C/e\,VERB
2219,331,6,?,,?,9,?,355,Pnc,Pnc,,PUNCT
2220,332,1,voyez,voir,voir,9,voyez,356,Vfin,Vfin,C/V\.'C/V\,VERB
2221,332,2,en,en,en,8,en,356,Pre,Pre,/V\,ADP
2222,332,3,l',le,le,9,l',356,Det,Det,C/\,DET
2223,332,4,air,,air,3,air,356,N,N,/V\,NOUN
2224,332,5,quelz,quel,quel,9,quelz,356,Qux,Qux,C/V\,DET
2225,332,6,estendars,,étendard,9,estendars,356,N,N,/V\.C/V\.'C/V\,NOUN
2226,332,7,!,,!,9,!,356,Pnc,Pnc,,PUNCT
2227,333,1,guydons,,guidon,8,guydons,357,N,N,C/V\.'C/V\,NOUN
2228,333,2,",",,",",9,",",357,Pnc,Pnc,,PUNCT
2229,333,3,lances,,lance,8,lances,357,N,N,'C/V\.C/e\,NOUN
2230,333,4,",",,",",9,",",357,Pnc,Pnc,,PUNCT
2231,333,5,javelotz,,javelot,9,javelotz,357,N,N,C/V\.C/e\.'C/V\,NOUN
2232,333,6,",",,",",9,",",357,Pnc,Pnc,,PUNCT
2233,333,7,dars,,dard,9,dars,357,N,N,C/V\,NOUN
2234,333,8,...,,...,9,...,357,Pnc,Pnc,,PUNCT
2235,334,1,bombardes,,bombarde,9,bombardes,358,N,N,C/V\.'C/V\.C/e\,NOUN
2236,334,2,",",,",",9,",",358,Pnc,Pnc,,PUNCT
2237,334,3,canons,,canon,8,canons,358,N,N,C/V\.'C/V\,NOUN
2238,334,4,",",,",",9,",",358,Pnc,Pnc,,PUNCT
2239,334,5,serpentines,,serpentine,8,serpentines,358,N,N,C/V\.C/V\.'C/V\.C/e\,NOUN
2240,334,6,...,,...,9,...,358,Pnc,Pnc,,PUNCT
2241,335,1,haubergons,,haubergeon,9,haubergons,359,N,N,C/V\.C/V\.'C/V\,NOUN
2242,335,2,",",,",",9,",",359,Pnc,Pnc,,PUNCT
2243,335,3,jaques,,jaque,3,jaques,359,N,N,'C/V\.C/e\,NOUN
2244,335,4,",",,",",9,",",359,Pnc,Pnc,,PUNCT
2245,335,5,brigandines,,brigandine,9,brigandines,359,N,N,C/V\.C/V\.'C/V\.C/e\,NOUN
2246,335,6,...,,...,9,...,359,Pnc,Pnc,,PUNCT
2247,336,1,crannequins,,cranequin,9,crannequins,360,N,N,C/V\.C/e\.'C/V\,NOUN
2248,336,2,",",,",",9,",",360,Pnc,Pnc,,PUNCT
2249,336,3,arbalestes,,arbalète,9,arbalestes,360,N,N,/V\.C/V\.'C/V\.C/e\,NOUN
2250,336,4,",",,",",9,",",360,Pnc,Pnc,,PUNCT
2251,336,5,ars,,arc,3,ars,360,N,N,/V\,NOUN
2252,336,6,...,,...,6,...,360,Pnc,Pnc,,PUNCT
2253,337,1,espees,,épée,9,espees,361,N,N,/V\.'C/V\./e\,NOUN
2254,337,2,",",,",",9,",",361,Pnc,Pnc,,PUNCT
2255,337,3,bistories,,bistourie,6,bistories,361,N,N,C/V\.C/V\.'C/V\./e\,NOUN
2256,337,4,et,et,et,8,et,361,Crd,Crd,/V\,CCONJ
2257,337,5,faulcons,,faucon,9,faulcons,361,N,N,C/V\.'C/V\,NOUN
2258,337,6,...,,...,9,...,361,Pnc,Pnc,,PUNCT
2259,338,1,fondes,,fonde,3,fondes,362,N,N,'C/V\.C/e\,NOUN
2260,338,2,",",,",",9,",",362,Pnc,Pnc,,PUNCT
2261,338,3,fusees,,fusée,9,fusees,362,N,N,C/V\.'C/V\./e\,NOUN
2262,338,4,",",,",",9,",",362,Pnc,Pnc,,PUNCT
2263,338,5,ribaudequins,,ribaudequin,6,ribaudequins,362,N,N,C/V\.C/V\.C/e\.'C/V\,NOUN
2264,338,6,...,,...,9,...,362,Pnc,Pnc,,PUNCT
2265,339,1,c',ce,ce,8,c',363,Prn,Prn,C/\,PRON
2266,339,2,est,être,être,3,est,363,Vfin,Vfin,/V\,VERB
2267,339,3,pour,pour,pour,9,pour,363,Pre,Pre,C/V\,ADP
2268,339,4,festoyer,festoyer,festoyer,9,festoyer,363,Vinf,Vinf,C/V\.C/V\.'C/V\,VERB
2269,339,5,ces,cist,ce,3,ces,363,Dem,Dem,C/V\,DET
2270,339,6,hongnars,,hognard,6,hongnars,363,N,N,C/V\.'C/V\,NOUN
2271,339,7,",",,",",9,",",363,Pnc,Pnc,,PUNCT
2272,340,1,povres,pauvre,pauvre,9,povres,364,Adj,Adj,'C/V\.C/e\,ADJ
2273,340,2,",",,",",9,",",364,Pnc,Pnc,,PUNCT
2274,340,3,maleureux,,malheureux,9,maleureux,364,Adj,Adj,C/V\.C/(V)\./V\.'C/V\,ADJ
2275,340,4,et,et,et,8,et,364,Crd,Crd,/V\,CCONJ
2276,340,5,coquins,,coquin,4,coquins,364,Adj,Adj,C/V\.'C/V\,ADJ
2277,340,6,.,,.,9,.,364,Pnc,Pnc,,PUNCT
2278,341,1,manches,,manche,9,manches,365,N,N,'C/V\.C/e\,NOUN
2279,341,2,de,de,de,8,de,365,Pre,Pre,C/(e)\,ADP
2280,341,3,mailles,,maille,3,mailles,365,N,N,'C/V\.C/e\,NOUN
2281,341,4,",",,",",9,",",365,Pnc,Pnc,,PUNCT
2282,341,5,gorgerins,,gorgerin,9,gorgerins,365,N,N,C/V\.C/e\.'C/V\,NOUN
2283,341,6,...,,...,9,...,365,Pnc,Pnc,,PUNCT
2284,342,1,carquoiz,,carquois,6,carquoiz,366,N,N,C/V\.'C/V\,NOUN
2285,342,2,",",,",",9,",",366,Pnc,Pnc,,PUNCT
2286,342,3,crilz,,cric,6,crilz,366,N,N,C/V\,NOUN
2287,342,4,",",,",",9,",",366,Pnc,Pnc,,PUNCT
2288,342,5,signolles,,sigognole,6,signolles,366,N,N,C/V\.'C/V\.C/e\,NOUN
2289,342,6,",",,",",9,",",366,Pnc,Pnc,,PUNCT
2290,342,7,raillons,,raillon,8,raillons,366,N,N,C/V\.'C/V\,NOUN
2291,342,8,...,,...,9,...,366,Pnc,Pnc,,PUNCT
2292,343,1,haches,,hache,8,haches,367,N,N,'C/V\.C/e\,NOUN
2293,343,2,",",,",",9,",",367,Pnc,Pnc,,PUNCT
2294,343,3,vouges,,vouge,9,vouges,367,N,N,'C/V\.C/e\,NOUN
2295,343,4,",",,",",9,",",367,Pnc,Pnc,,PUNCT
2296,343,5,becz,,bec,4,becz,367,N,N,C/V\,NOUN
2297,343,6,de,de,de,8,de,367,Pre,Pre,C/(e)\,ADP
2298,343,7,faulcons,,faucon,9,faulcons,367,N,N,C/V\.'C/V\,NOUN
2299,343,8,...,,...,6,...,367,Pnc,Pnc,,PUNCT
2300,344,1,courtaulx,,courtaud,6,courtaulx,368,N,N,C/V\.'C/V\,NOUN
2301,344,2,",",,",",9,",",368,Pnc,Pnc,,PUNCT
2302,344,3,plombees,,plombée,3,plombees,368,N,N,C/V\.'C/V\./e\,NOUN
2303,344,4,",",,",",9,",",368,Pnc,Pnc,,PUNCT
2304,344,5,chaussetrappes,,chausse-trappe,-10,chaussetrappes,368,N,N,C/V\.C/e\.'C/V\.C/e\,NOUN
2305,344,6,...,,...,9,...,368,Pnc,Pnc,,PUNCT
2306,345,1,biquoquetz,,bicoquet,6,biquoquetz,369,N,N,C/V\.C/V\.'C/V\,NOUN
2307,345,2,",",,",",9,",",369,Pnc,Pnc,,PUNCT
2308,345,3,heaulmes,,heaume,9,heaulmes,369,N,N,C/V\.C/e\,NOUN
2309,345,4,",",,",",9,",",369,Pnc,Pnc,,PUNCT
2310,345,5,sallades,,salade,9,sallades,369,N,N,C/V\.'C/V\.C/e\,NOUN
2311,345,6,...,,...,9,...,369,Pnc,Pnc,,PUNCT
2312,346,1,trousses,,trousse,5,trousses,370,N,N,'C/V\.C/e\,NOUN
2313,346,2,",",,",",9,",",370,Pnc,Pnc,,PUNCT
2314,346,3,flesches,,flèche,8,flesches,370,N,N,'C/V\.C/e\,NOUN
2315,346,4,",",,",",9,",",370,Pnc,Pnc,,PUNCT
2316,346,5,vires,,vire,8,vires,370,N,N,'C/V\.C/e\,NOUN
2317,346,6,",",,",",9,",",370,Pnc,Pnc,,PUNCT
2318,346,7,dondaines,,dondaine,9,dondaines,370,N,N,C/V\.'C/V\.C/e\,NOUN
2319,346,8,...,,...,9,...,370,Pnc,Pnc,,PUNCT
2320,347,1,hallebardes,,hallebarde,6,hallebardes,371,N,N,C/V\.C/e\.'C/V\.C/e\,NOUN
2321,347,2,",",,",",9,",",371,Pnc,Pnc,,PUNCT
2322,347,3,piques,,pique,8,piques,371,N,N,C/V\.'C/V\,NOUN
2323,347,4,",",,",",9,",",371,Pnc,Pnc,,PUNCT
2324,347,5,soudaines,,soudain,2,soudaines,371,N,N,C/V\.'C/V\.C/e\,NOUN
2325,347,6,...,,...,9,...,371,Pnc,Pnc,,PUNCT
2326,348,1,coullars,,couillard,-10,coullars,372,N,N,C/V\.'C/V\,NOUN
2327,348,2,",",,",",9,",",372,Pnc,Pnc,,PUNCT
2328,348,3,veuglaires,,veuglaire,4,veuglaires,372,N,N,C/V\.'C/V\.C/e\,NOUN
2329,348,4,",",,",",9,",",372,Pnc,Pnc,,PUNCT
2330,348,5,gros,,gros,9,gros,372,Adj,Adj,C/V\,ADJ
2331,348,6,mortiers,,mortier,9,mortiers,372,N,N,C/V\.'C/V\,NOUN
2332,348,7,...,,...,9,...,372,Pnc,Pnc,,PUNCT
2333,349,1,pour,pour,pour,9,pour,373,Pre,Pre,C/V\,ADP
2334,349,2,guerir,guérir,guérir,9,guerir,373,Vinf,Vinf,C/V\.'C/V\,VERB
2335,349,3,de,de,de,8,de,373,Pre,Pre,C/(e)\,ADP
2336,349,4,fievres,,fièvre,9,fievres,373,N,N,'C/V\.C/e\,NOUN
2337,349,5,quartaines,,quartaine,6,quartaines,373,N,N,C/V\.'C/V\.C/e\,NOUN
2338,350,1,acop,acoup,acoup,2,acop,374,Adv,Adv,/V\.'C/V\,ADV
2339,350,2,ne,ne,ne,8,ne,374,Neg,Neg$$,C/(e)\,ADV
2340,350,3,fault,faillir,falloir,3,fault,374,Vfin,Vfin,C/V\,VERB
2341,350,4,point,point2,point,8,point,374,Neg,Neg,C/V\,ADV
2342,350,5,d',de,de,9,d',374,Pre,Pre,C/\,ADP
2343,350,6,autres,autre,autre,4,autres,374,Adj,Adj,'/V\.C/e\,DET
