wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,versetype,subtype,syllabified
2198,322,1,et,et,2111,Crd,Crd,et,mix,---,/V\
2199,322,2,ne,ne,2111,Crd,Crd,ne2,mix,---,C/(e)\
2200,322,3,pour,pour,2111,Pre,Pre,pour,mix,---,C/V\
2201,322,4,quant,quant,2111,Qux,Qux,quant,mix,---,C/V\
2202,322,5,ma,ma,2111,Det,Det,mon,mix,---,C/V\
2203,322,6,dolours,dolours,2111,N,N,douleur,mix,---,C/V\.'C/V\
2204,323,1,vient,vient,2112,Vfin,Vfin,venir,mix,---,C/V\
2205,323,2,d',d',2112,Pre,Pre,de,mix,---,C/\
2206,323,3,autrui,autrui,2112,Adj,Adj,autrui,mix,---,/V\.'C/V\
2207,323,4,.,.,2112,Pnc,Pnc,.,mix,---,
2208,324,1,cele,cele,2113,Dem,Dem,cil,mix,---,'C/V\.C/(e)\
2209,324,2,est,est,2113,Vfin,Vfin,être,mix,---,/V\
2210,324,3,myreoirs,myreoirs,2113,N,N,miroir,mix,---,C/V\.C/e\.'C/V\
2211,324,4,et,et,2113,Crd,Crd,et,mix,---,/V\
2212,324,5,flours,flours,2113,N,N,fleur,mix,---,C/V\
2213,324,6,",",",",2113,Pnc,Pnc,",",mix,---,
2214,325,1,entour,entour,2114,PrA,PrA,entour,mix,---,/V\.'C/V\
2215,325,2,cui,cui,2114,Qux,Qux,cui,mix,---,C/V\
2216,326,1,mauvais,mauvais,2115,Adj,Adj,mauvais,mix,---,C/V\.'C/V\
2217,326,2,cuer,cuer,2115,N,N,coeur,mix,---,C/V\
2218,326,3,felon,felon,2115,Adj,Adj,félon,mix,---,C/V\.'C/V\
2219,327,1,prendent,prendent,2116,Vfin,Vfin,prendre,mix,---,'C/V\.C/e\
2220,327,2,voloir,voloir,2116,Vinf,Vinf,vouloir,mix,---,C/V\.'C/V\
2221,327,3,d',d',2116,Pre,Pre,de,mix,---,C/\
2222,327,4,estre,estre,2116,Vinf,Vinf,être,mix,---,'/V\.C/(e)\
2223,327,5,bon,bon,2116,Adj,Adj,bon,mix,---,C/V\
2224,328,1,s',s',2117,Sub,Sub,si3,mix,---,C/\
2225,328,2,il,il,2117,Prn,Prn$,il,mix,---,/V\
2226,328,3,antent,antent,2117,Vfin,Vfin,entendre,mix,---,/V\.'C/V\
2227,328,4,se,se,2117,Det,Det,son4,mix,---,C/(e)\
2228,328,5,compaignie,compaignie,2117,N,N,compagnie,mix,---,C/V\.C/V\.'C/V\./(e)\
2229,328,6,.,.,2117,Pnc,Pnc,.,mix,---,
2230,329,1,je,je,2118,Prn,Prn$,je,mix,---,C/(e)\
2231,329,2,ne,ne,2118,Neg,Neg,ne,mix,---,C/(e)\
2232,329,3,desir,desir,2118,Vfin,Vfin,désirer,mix,---,C/V\.'C/V\
2233,329,4,longe,longe,2118,Adj,Adj,long,mix,---,'C/V\.C/(e)\
2234,329,5,vie,vie,2118,N,N,vie,mix,---,'C/V\./(e)\
2235,330,1,fors,fors,2119,PrA,PrA,hors,mix,---,C/V\
2236,330,2,pour,pour,2119,Pre,Pre,pour,mix,---,C/V\
2237,330,3,paour,paour,2119,N,N,peur,mix,---,C/(V)\.'/V\
2238,330,4,de,de,2119,Pre,Pre,de,mix,---,C/(e)\
2239,330,5,guerpir,guerpir,2119,Vinf,Vinf,guerpir,mix,---,C/V\.'C/V\
2240,331,1,li,li,2120,Prn,Prn,li,mix,---,C/V\
2241,331,2,a,a,2120,Pre,Pre,à,mix,---,/V\
2242,331,3,veïr,veïr,2120,Vinf,Vinf,voir,mix,---,C/(V)\.'/V\
2243,331,4,.,.,2120,Pnc,Pnc,.,mix,---,
2244,332,1,ne,ne,2121,Crd,Crd,ne2,mix,---,C/(e)\
2245,332,2,bien,bien,2121,N,N,bien,mix,---,C/V\
2246,332,3,n',n',2121,Neg,Neg,ne,mix,---,C/\
2247,332,4,en,en,2121,Prn,Prn$$,en2,mix,---,/V\
2248,332,5,ai,ai,2121,Vfin,Vfin,avoir,mix,---,/V\
2249,332,6,ne,ne,2121,Crd,Crd,ne2,mix,---,C/(e)\
2250,332,7,douçours,douçours,2121,N,N,douceur,mix,---,C/V\.'C/V\
2251,333,1,fors,fors,2122,PrA,PrA,hors,mix,---,C/V\
2252,333,2,anui,anui,2122,N,N,ennui,mix,---,/V\.'C/V\
2253,333,3,;,;,2122,Pnc,Pnc,;,mix,---,
2254,334,1,sa,sa,2123,Det,Det,son4,mix,---,C/V\
2255,334,2,francise,francise,2123,N,N,franchise,mix,---,C/V\.'C/V\.C/(e)\
2256,334,3,est,est,2123,Vfin,Vfin,être,mix,---,/V\
2257,334,4,mes,mes,2123,Det,Det,mon,mix,---,C/V\
2258,334,5,retours,retours,2123,N,N,retour,mix,---,C/V\.'C/V\
2259,334,6,:,:,2123,Pnc,Pnc,:,mix,---,
2260,335,1,la,la,2124,Adv,Adv,là,mix,---,C/V\
2261,335,2,m',m',2124,Prn,Prn$$,me,mix,---,C/\
2262,335,3,apui,apui,2124,Vfin,Vfin,appuyer,mix,---,/V\.'C/V\
2263,335,4,.,.,2124,Pnc,Pnc,.,mix,---,
2264,336,1,et,et,2125,Crd,Crd,et,mix,---,/V\
2265,336,2,selonc,selonc,2125,PrA,PrA,selon,mix,---,C/V\.'C/V\
2266,336,3,raison,raison,2125,N,N,raison,mix,---,C/V\.'C/V\
2267,337,1,je,je,2126,Prn,Prn$,je,mix,---,C/(e)\
2268,337,2,nel,nel,2126,Neg+Prn,Neg+Prn$$,ne.le,mix,---,C/V\
2269,337,3,demant,demant,2126,Vfin,Vfin,demander,mix,---,C/V\.'C/V\
2270,337,4,se,se,2126,Sub,Sub,si3,mix,---,C/(e)\
2271,337,5,mi,mi,2126,Prn,Prn,moi,mix,---,C/V\
2272,337,6,non,non,2126,NVP,NVP,non,mix,---,C/V\
2273,337,7,;,;,2126,Pnc,Pnc,;,mix,---,
2274,338,1,car,car,2127,Crd,Crd,car,mix,---,C/V\
2275,338,2,ele,ele,2127,Prn,Prn$,elle,mix,---,'/V\.C/(e)\
2276,338,3,ne,ne,2127,Neg,Neg,ne,mix,---,C/(e)\
2277,338,4,le,le,2127,Prn,Prn$$,le,mix,---,C/(e)\
2278,338,5,set,set,2127,Vfin,Vfin,savoir,mix,---,C/V\
2279,338,6,mie,mie,2127,Neg,Neg,mie3,mix,---,'C/V\./(e)\
2280,338,7,",",",",2127,Pnc,Pnc,",",mix,---,
2281,339,1,s',s',2128,Sub,Sub,si3,mix,---,C/\
2282,339,2,ele,ele,2128,Prn,Prn$,elle,mix,---,'/V\.C/(e)\
2283,339,3,n',n',2128,Neg,Neg,ne,mix,---,C/\
2284,339,4,en,en,2128,Prn,Prn$$,en2,mix,---,/V\
2285,339,5,est,est,2128,Vfin,Vfin,être,mix,---,/V\
2286,339,6,avoiie,avoiie,2128,Vpp,Vpp,avoyer,mix,---,/V\.C/V\.'C/V\./(e)\
2287,340,1,sans,sans,2129,Pre,Pre,sans,mix,---,C/V\
2288,340,2,plus,plus,2129,Adv,Adv,plus,mix,---,C/V\
2289,340,3,par,par,2129,Pre,Pre,par,mix,---,C/V\
2290,340,4,men,men,2129,Adj,Adj,mon,mix,---,C/V\
2291,340,5,maintenir,maintenir,2129,Vinf,Vinf,maintenir,mix,---,C/V\.C/e\.'C/V\
2292,341,1,quant,quant,2130,Sub,Sub,quand,mix,---,C/V\
2293,341,2,jel,jel,2130,Prn+Prn,Prn$+Prn$$,je.le,mix,---,C/V\
2294,341,3,remir,remir,2130,Vfin,Vfin,remirer,mix,---,C/V\.'C/V\
2295,341,4,.,.,2130,Pnc,Pnc,.,mix,---,
2296,342,1,car,car,2131,Crd,Crd,car,mix,---,C/V\
2297,342,2,sans,sans,2131,N,N,sang,mix,---,C/V\
2298,342,3,me,me,2131,Prn,Prn$$,me,mix,---,C/(e)\
2299,342,4,mue,mue,2131,Vfin,Vfin,muer,mix,---,'C/V\./(e)\
2300,342,5,et,et,2131,Crd,Crd,et,mix,---,/V\
2301,342,6,coulours,coulours,2131,N,N,couleur,mix,---,C/V\.'C/V\
2302,343,1,quant,quant,2132,Sub,Sub,quand,mix,---,C/V\
2303,343,2,j',j',2132,Prn,Prn$,je,mix,---,C/\
2304,343,3,i,i,2132,Prn,Prn$$,y2,mix,---,/V\
2305,343,4,sui,sui,2132,Vfin,Vfin,être,mix,---,C/V\
2306,343,5,",",",",2132,Pnc,Pnc,",",mix,---,
2307,344,1,et,et,2133,Crd,Crd,et,mix,---,/V\
2308,344,2,cuers,cuers,2133,N,N,coeur,mix,---,C/V\
2309,344,3,me,me,2133,Prn,Prn$$,me,mix,---,C/(e)\
2310,344,4,cange,cange,2133,Vfin,Vfin,changer,mix,---,'C/V\.C/(e)\
2311,344,5,et,et,2133,Crd,Crd,et,mix,---,/V\
2312,344,6,vigours,vigours,2133,N,N,vigueur,mix,---,C/V\.'C/V\
2313,345,1,quant,quant,2134,Sub,Sub,quand,mix,---,C/V\
2314,345,2,andui,andui,2134,QIs,QIs,ambedeux,mix,---,/V\.'C/V\
2315,346,1,parlons,parlons,2135,Vfin,Vfin,parler,mix,---,C/V\.'C/V\
2316,346,2,",",",",2135,Pnc,Pnc,",",mix,---,
2317,346,3,car,car,2135,Crd,Crd,car,mix,---,C/V\
2318,346,4,le,le,2135,Det,Det,le,mix,---,C/(e)\
2319,346,5,don,don,2135,N,N,don,mix,---,C/V\
2320,347,1,m',m',2136,Prn,Prn$$,me,mix,---,C/\
2321,347,2,enblent,enblent,2136,Vfin,Vfin,embler,mix,---,/V\.'C/V\
2322,347,3,si,si,2136,Adv,Adv,si4,mix,---,C/V\
2323,347,4,vair,vair,2136,Adj,Adj,vair,mix,---,C/V\
2324,347,5,oel,oel,2136,N,N,oeil,mix,---,/V\
2325,347,6,larron,larron,2136,N,N,larron,mix,---,C/V\.'C/V\
2326,347,7,;,;,2136,Pnc,Pnc,;,mix,---,
2327,348,1,car,car,2137,Crd,Crd,car,mix,---,C/V\
2328,348,2,s',s',2137,Sub,Sub,si3,mix,---,C/\
2329,348,3,ele,ele,2137,Prn,Prn$,elle,mix,---,'/V\.C/(e)\
2330,348,4,estoit,estoit,2137,Vfin,Vfin,être,mix,---,/V\.'C/V\
2331,348,5,courechie,courechie,2137,Vpp,Vpp,courroucer,mix,---,C/V\.C/e\.'C/V\./(e)\
2332,348,6,",",",",2137,Pnc,Pnc,",",mix,---,
2333,349,1,sanbleroit,sanbleroit,2138,Vfin,Vfin,sembler,mix,---,C/V\.C/e\.'C/V\
2334,349,2,il,il,2138,Prn,Prn%,il,mix,---,/V\
2335,349,3,qu',qu',2138,Sub,Sub,que,mix,---,C/\
2336,349,4,ele,ele,2138,Prn,Prn$,elle,mix,---,'/V\.C/(e)\
2337,349,5,rie,rie,2138,Vfin,Vfin,rire,mix,---,'C/V\./(e)\
2338,349,6,:,:,2138,Pnc,Pnc,:,mix,---,
2339,350,1,cristaus,cristaus,2139,N,N,cristal,mix,---,C/V\.'C/V\
2340,350,2,samle,samle,2139,Vfin,Vfin,sembler,mix,---,'C/V\.C/(e)\
2341,350,3,avuec,avuec,2139,Pre,Pre,avec,mix,---,/V\.'C/V\
2342,350,4,safir,safir,2139,N,N,saphir,mix,---,C/V\.'C/V\
2343,351,1,a,a,2140,Pre,Pre,à,mix,---,/V\
2344,351,2,l',l',2140,Det,Det,le,mix,---,C/\
2345,351,3,entrovrir,entrovrir,2140,Vinf,Vinf,entrouvrir,mix,---,/V\.C/V\.'C/V\
2346,351,4,.,.,2140,Pnc,Pnc,.,mix,---,
2347,352,1,ne,ne,2141,Crd,Crd,ne2,mix,---,C/(e)\
2348,352,2,pour,pour,2141,Pre,Pre,pour,mix,---,C/V\
2349,352,3,chu,chu,2141,Prn,Prn,ce,mix,---,C/V\
2350,352,4,",",",",2141,Pnc,Pnc,",",mix,---,
2351,352,5,se,se,2141,Sub,Sub,si3,mix,---,C/(e)\
2352,352,6,jou,jou,2141,Prn,Prn$,je,mix,---,C/V\
2353,352,7,d',d',2141,Pre,Pre,de,mix,---,C/\
2354,352,8,aillours,aillours,2141,Adv,Adv,ailleurs,mix,---,/V\.'C/V\
2355,353,1,men,men,2142,Det,Det,mon,mix,---,C/V\
2356,353,2,cant,cant,2142,N,N,chant,mix,---,C/V\
2357,353,3,mui,mui,2142,Vfin,Vfin,mouvoir,mix,---,C/V\
2358,353,4,",",",",2142,Pnc,Pnc,",",mix,---,
2359,354,1,de,de,2143,Pre,Pre,de,mix,---,C/(e)\
2360,354,2,li,li,2143,Prn,Prn,li,mix,---,C/V\
2361,354,3,servir,servir,2143,Vinf,Vinf,servir,mix,---,C/V\.'C/V\
2362,354,4,a,a,2143,Pre,Pre,à,mix,---,/V\
2363,354,5,tous,tous,2143,QIs,QIs,tous,mix,---,C/V\
2364,354,6,jours,jours,2143,N,N,jour,mix,---,C/V\
2365,355,1,pas,pas,2144,Neg,Neg,pas,mix,---,C/V\
2366,355,2,ne,ne,2144,Neg,Neg,ne,mix,---,C/(e)\
2367,355,3,fui,fui,2144,Vfin,Vfin,fuir,mix,---,C/V\
2368,355,4,.,.,2144,Pnc,Pnc,.,mix,---,
2369,356,1,mais,mais,2145,Crd,Crd,mais,mix,---,C/V\
2370,356,2,point,point,2145,Neg,Neg,point2,mix,---,C/V\
2371,356,3,ne,ne,2145,Neg,Neg,ne,mix,---,C/(e)\
2372,356,4,doit,doit,2145,Vfin,Vfin,devoir2,mix,---,C/V\
2373,356,5,on,on,2145,Prn,Prn%,on,mix,---,/V\
2374,357,1,refuser,refuser,2146,Vinf,Vinf,refuser,mix,---,C/V\.C/V\.'C/V\
2375,357,2,dame,dame,2146,N,N,dame,mix,---,'C/V\.C/(e)\
2376,357,3,de,de,2146,Pre,Pre,de,mix,---,C/(e)\
2377,357,4,non,non,2146,N,N,nom,mix,---,C/V\
2378,357,5,",",",",2146,Pnc,Pnc,",",mix,---,
2379,358,1,riens,riens,2147,N,N,rien,mix,---,C/V\
2380,358,2,qu',qu',2147,Qux,Qux,que,mix,---,C/\
2381,358,3,ele,ele,2147,Prn,Prn$,elle,mix,---,'/V\.C/(e)\
2382,358,4,voelle,voelle,2147,Vfin,Vfin,vouloir,mix,---,'C/V\.C/(e)\
2383,358,5,ne,ne,2147,Neg,Neg,ne,mix,---,C/(e)\
2384,358,6,die,die,2147,Vfin,Vfin,dire,mix,---,'C/V\./(e)\
2385,358,7,:,:,2147,Pnc,Pnc,:,mix,---,
2386,359,1,pour,pour,2148,Pre,Pre,pour,mix,---,C/V\
2387,359,2,celi,celi,2148,Dem,Dem,cil,mix,---,C/V\.'C/V\
2388,359,3,que,que,2148,Qux,Qux,que,mix,---,C/(e)\
2389,359,4,j',j',2148,Prn,Prn$,je,mix,---,C/\
2390,359,5,ai,ai,2148,Vfin,Vfin,avoir,mix,---,/V\
2391,359,6,coisie,coisie,2148,Vpp,Vpp,choisir,mix,---,C/V\.'C/V\./(e)\
2392,360,1,doit,doit,2149,Vfin,Vfin,devoir2,mix,---,C/V\
2393,360,2,on,on,2149,Prn,Prn%,on,mix,---,/V\
2394,360,3,cascune,cascune,2149,QIs,QIs,chacun,mix,---,C/V\.'C/V\.C/(e)\
2395,360,4,servir,servir,2149,Vinf,Vinf,servir,mix,---,C/V\.'C/V\
2396,361,1,et,et,2150,Crd,Crd,et,mix,---,/V\
2397,361,2,chier,chier,2150,Adj,Adj,cher,mix,---,C/V\
2398,361,3,tenir,tenir,2150,Vinf,Vinf,tenir,mix,---,C/V\.'C/V\
2399,361,4,.,.,2150,Pnc,Pnc,.,mix,---,
2400,362,1,glorieuse,glorieuse,3601,Adj,Adj,glorieux,mix,---,C/V\.C/{V}\.'/V\.C/(e)\
2401,362,2,virge,virge,3601,N,N,vierge,mix,---,'C/V\.C/(e)\
2402,362,3,marie,marie,3601,N,N,Marie,mix,---,C/V\.'C/V\./(e)\
2403,362,4,",",",",3601,Pnc,Pnc,",",mix,---,
2404,363,1,puis,puis,3602,PrA,PrA,puis,mix,---,C/V\
2405,363,2,que,que,3602,Sub,Sub,que,mix,---,C/(e)\
2406,363,3,vos,vos,3602,Det,Det,votre,mix,---,C/V\
2407,363,4,services,services,3602,N,N,service,mix,---,C/V\.'C/V\.C/e\
2408,363,5,m',m',3602,Prn,Prn$$,me,mix,---,C/\
2409,363,6,est,est,3602,Vfin,Vfin,être,mix,---,/V\
2410,363,7,biax,biax,3602,Adj,Adj,beau,mix,---,C/V\
2411,364,1,et,et,3603,Crd,Crd,et,mix,---,/V\
2412,364,2,je,je,3603,Prn,Prn$,je,mix,---,C/(e)\
2413,364,3,vous,vous,3603,Prn,Prn$$,vous,mix,---,C/V\
2414,364,4,ai,ai,3603,Vfin,Vfin,avoir,mix,---,/V\
2415,364,5,encoragie,encoragie,3603,Vpp,Vpp,encourager,mix,---,/V\.C/V\.C/V\.'C/V\./(e)\
2416,364,6,",",",",3603,Pnc,Pnc,",",mix,---,
2417,365,1,fais,fais,3604,Vpp,Vpp,faire,mix,---,C/V\
2418,365,2,en,en,3604,Prn,Prn$$,en2,mix,---,/V\
2419,365,3,sera,sera,3604,Vfin,Vfin,être,mix,---,C/V\.'C/V\
2420,365,4,uns,uns,3604,QIs,QIs,un,mix,---,/V\
2421,365,5,cans,cans,3604,N,N,chant,mix,---,C/V\
2422,365,6,nouviaus,nouviaus,3604,Adj,Adj,nouveau,mix,---,C/V\.'C/V\
2423,366,1,de,de,3605,Pre,Pre,de,mix,---,C/(e)\
2424,366,2,moi,moi,3605,Prn,Prn,moi,mix,---,C/V\
2425,366,3,",",",",3605,Pnc,Pnc,",",mix,---,
2426,366,4,ki,ki,3605,Qux,Qux,qui,mix,---,C/V\
2427,366,5,cant,cant,3605,Vfin,Vfin,chanter,mix,---,C/V\
2428,366,6,con,con,3605,Sub,Sub,comme,mix,---,C/V\
2429,366,7,chius,chius,3605,Dem,Dem,cil,mix,---,C/V\
2430,366,8,ki,ki,3605,Qux,Qux,qui,mix,---,C/V\
2431,366,9,prie,prie,3605,Vfin,Vfin,prier,mix,---,'C/V\./(e)\
2432,367,1,de,de,3606,Pre,Pre,de,mix,---,C/(e)\
2433,367,2,ses,ses,3606,Det,Det,son4,mix,---,C/V\
2434,367,3,faus,faus,3606,Adj,Adj,faux,mix,---,C/V\
2435,367,4,erremens,erremens,3606,N,N,errement,mix,---,/V\.C/e\.'C/V\
2436,367,5,aïe,aïe,3606,N,N,aïe3,mix,---,/V\.'C/V\./(e)\
2437,367,6,;,;,3606,Pnc,Pnc,;,mix,---,
2438,368,1,car,car,3607,Crd,Crd,car,mix,---,C/V\
2439,368,2,chier,chier,3607,Adj,Adj,cher,mix,---,C/V\
2440,368,3,comperai,comperai,3607,Vfin,Vfin,comparer,mix,---,C/V\.C/e\.'C/V\
2441,368,4,mes,mes,3607,Det,Det,mon,mix,---,C/V\
2442,368,5,aviaus,aviaus,3607,N,N,aveau,mix,---,/V\.'C/V\
2443,369,1,quant,quant,3608,Sub,Sub,quand,mix,---,C/V\
2444,369,2,de,de,3608,Pre,Pre,de,mix,---,C/(e)\
2445,369,3,jugier,jugier,3608,Vinf,Vinf,juger,mix,---,C/V\.'C/V\
2446,369,4,sera,sera,3608,Vfin,Vfin,être,mix,---,C/V\.'C/V\
2447,369,5,fais,fais,3608,Vpp,Vpp,faire,mix,---,C/V\
2448,369,6,li,li,3608,Det,Det,le,mix,---,C/V\
2449,369,7,apiaus,apiaus,3608,N,N,appel,mix,---,/V\.'C/V\
2450,369,8,",",",",3608,Pnc,Pnc,",",mix,---,
2451,370,1,se,se,3609,Sub,Sub,si3,mix,---,C/(e)\
2452,370,2,d',d',3609,Pre,Pre,de,mix,---,C/\
2453,370,3,argumens,argumens,3609,N,N,argument,mix,---,/V\.C/V\.'C/V\
2454,370,4,n',n',3609,Neg,Neg,ne,mix,---,C/\
2455,370,5,estes,estes,3609,Vfin,Vfin,être,mix,---,'/V\.C/e\
2456,370,6,pour,pour,3609,Pre,Pre,pour,mix,---,C/V\
2457,370,7,moi,moi,3609,Prn,Prn,moi,mix,---,C/V\
2458,370,8,garnie,garnie,3609,Vpp,Vpp,garnir,mix,---,C/V\.'C/V\./(e)\
2459,370,9,.,.,3609,Pnc,Pnc,.,mix,---,
2460,371,1,ja,ja,3610,Adv,Adv,jà,mix,---,C/V\
2461,371,2,n',n',3610,Neg,Neg,ne,mix,---,C/\
2462,371,3,ara,ara,3610,Vfin,Vfin,avoir,mix,---,/V\.'C/V\
2463,371,4,nus,nus,3610,QIs,QIs,nul,mix,---,C/V\
2464,371,5,talent,talent,3610,N,N,talent,mix,---,C/V\.'C/V\
2465,371,6,k',k',3610,Sub,Sub,que,mix,---,C/\
2466,371,7,il,il,3610,Prn,Prn$,il,mix,---,/V\
2467,371,8,rie,rie,3610,Vfin,Vfin,rire,mix,---,'C/V\./(e)\
2468,372,1,ne,ne,3611,Crd,Crd,ne2,mix,---,C/(e)\
2469,372,2,s',s',3611,Prn,Prn$$,se,mix,---,C/\
2470,372,3,aseurt,aseurt,3611,Vfin,Vfin,assurer,mix,---,/V\.C/(V)\.'/V\
2471,372,4,li,li,3611,Det,Det,le,mix,---,C/V\
2472,372,5,jouvenciaus,jouvenciaus,3611,N,N,jouvenceau,mix,---,C/V\.C/V\.'C/V\
2473,372,6,",",",",3611,Pnc,Pnc,",",mix,---,
2474,373,1,ku',ku',3612,Qux,Qux,cui,mix,---,C/\
2475,373,2,innorance,innorance,3612,N,N,ignorance,mix,---,/V\.C/V\.'C/V\.C/(e)\
2476,373,3,n',n',3612,Neg,Neg,ne,mix,---,C/\
2477,373,4,escuse,escuse,3612,Vfin,Vfin,excuser,mix,---,/V\.'C/V\.C/(e)\
2478,373,5,mie,mie,3612,Neg,Neg,mie3,mix,---,'C/V\./(e)\
2479,374,1,les,les,3613,Det,Det,le,mix,---,C/V\
2480,374,2,pechiés,pechiés,3613,N,N,péché,mix,---,C/V\.'C/V\
2481,374,3,c',c',3613,Qux,Qux,que,mix,---,C/\
2482,374,4,on,on,3613,Prn,Prn$,on,mix,---,/V\
2483,374,5,fait,fait,3613,Vfin,Vfin,faire,mix,---,C/V\
2484,374,6,es,es,3613,Pre+Det,Pre+Det,en.le,mix,---,/V\
2485,374,7,reviaus,reviaus,3613,N,N,revel,mix,---,C/V\.'C/V\
2486,374,8,:,:,3613,Pnc,Pnc,:,mix,---,
2487,375,1,cascuns,cascuns,3614,QIs,QIs,chacun,mix,---,C/V\.'C/V\
2488,375,2,i,i,3614,Prn,Prn$$,y2,mix,---,/V\
2489,375,3,mostera,mostera,3614,Vfin,Vfin,montrer,mix,---,C/V\.C/e\.'C/V\
2490,375,4,sa,sa,3614,Det,Det,son4,mix,---,C/V\
2491,375,5,vie,vie,3614,N,N,vie,mix,---,'C/V\./(e)\
2492,375,6,.,.,3614,Pnc,Pnc,.,mix,---,
2493,376,1,hé,hé,3615,Exc,Exc,hé,mix,---,C/V\
2494,376,2,!,!,3615,Pnc,Pnc,!,mix,---,
2495,376,3,gentius,gentius,3615,Adj,Adj,gentil,mix,---,C/V\.'C/V\
2496,376,4,dame,dame,3615,N,N,dame,mix,---,'C/V\.C/(e)\
2497,376,5,aseignourie,aseignourie,3615,Vfin,Vfin,asseigneurir,mix,---,/V\.C/V\.C/V\.'C/V\./(e)\
2498,376,6,",",",",3615,Pnc,Pnc,",",mix,---,
2499,377,1,soiiés,soiiés,3616,Vfin,Vfin,être,mix,---,C/V\.'C/V\
2500,377,2,couvreture,couvreture,3616,N,N,couverture,mix,---,C/V\.C/e\.'C/V\.C/(e)\
2501,377,3,et,et,3616,Crd,Crd,et,mix,---,/V\
2502,377,4,mantiaus,mantiaus,3616,N,N,manteau,mix,---,C/V\.'C/V\
2503,378,1,de,de,3617,Pre,Pre,de,mix,---,C/(e)\
2504,378,2,moi,moi,3617,Prn,Prn,moi,mix,---,C/V\
2505,378,3,",",",",3617,Pnc,Pnc,",",mix,---,
2506,378,4,qui,qui,3617,Qux,Qux,qui,mix,---,C/V\
2507,378,5,sui,sui,3617,Vfin,Vfin,être,mix,---,C/V\
2508,378,6,tant,tant,3617,QIs,QIs,tant,mix,---,C/V\
2509,378,7,a,a,3617,Pre,Pre,à,mix,---,/V\
2510,378,8,mesfaire,mesfaire,3617,Vinf,Vinf,méfaire,mix,---,C/V\.'C/V\.C/(e)\
2511,378,9,isniaus,isniaus,3617,N,N,isnel,mix,---,/V\.'C/V\
2512,379,1,ke,ke,3618,Sub,Sub,que,mix,---,C/(e)\
2513,379,2,j',j',3618,Prn,Prn$,je,mix,---,C/\
2514,379,3,ai,ai,3618,Vfin,Vfin,avoir,mix,---,/V\
2515,379,4,pour,pour,3618,Pre,Pre,pour,mix,---,C/V\
2516,379,5,vanité,vanité,3618,N,N,vanité,mix,---,C/V\.C/V\.'C/V\
2517,379,6,m',m',3618,Det,Det,mon,mix,---,C/\
2518,379,7,ame,ame,3618,N,N,âme,mix,---,'/V\.C/(e)\
2519,379,8,engagie,engagie,3618,Vpp,Vpp,engager,mix,---,/V\.C/V\.'C/V\./(e)\
2520,379,9,.,.,3618,Pnc,Pnc,.,mix,---,
2521,380,1,douce,douce,3619,Adj,Adj,doux,mix,---,'C/V\.C/(e)\
2522,380,2,dame,dame,3619,N,N,dame,mix,---,'C/V\.C/(e)\
2523,380,3,en,en,3619,Pre,Pre,en,mix,---,/V\
2524,380,4,gloire,gloire,3619,N,N,gloire,mix,---,'C/V\.C/(e)\
2525,380,5,essaucie,essaucie,3619,Vpp,Vpp,exaucer,mix,---,/V\.C/V\.'C/V\./(e)\
2526,380,6,",",",",3619,Pnc,Pnc,",",mix,---,
2527,381,1,de,de,3620,Pre,Pre,de,mix,---,C/(e)\
2528,381,2,douçour,douçour,3620,N,N,douceur,mix,---,C/V\.'C/V\
2529,381,3,fontaine,fontaine,3620,N,N,fontaine,mix,---,C/V\.'C/V\.C/(e)\
2530,381,4,et,et,3620,Crd,Crd,et,mix,---,/V\
2531,381,5,ruissiaus,ruissiaus,3620,N,N,ruisseau,mix,---,C/V\.'C/V\
2532,381,6,",",",",3620,Pnc,Pnc,",",mix,---,
2533,382,1,roine,roine,3621,N,N,reine,mix,---,C/V\.'C/V\.C/(e)\
2534,382,2,de,de,3621,Pre,Pre,de,mix,---,C/(e)\
2535,382,3,roial,roial,3621,Adj,Adj,royal,mix,---,C/V\.'C/V\
2536,382,4,lignie,lignie,3621,N,N,lignée,mix,---,C/V\.'C/V\./(e)\
2537,382,5,",",",",3621,Pnc,Pnc,",",mix,---,
2538,383,1,bien,bien,3622,Adv,Adv,bien,mix,---,C/V\
2539,383,2,vos,vos,3622,Prn,Prn$$,vous,mix,---,C/V\
2540,383,3,doit,doit,3622,Vfin,Vfin,devoir2,mix,---,C/V\
2541,383,4,sousvenir,sousvenir,3622,Vinf,Vinf,souvenir,mix,---,C/V\.C/e\.'C/V\
2542,383,5,de,de,3622,Pre,Pre,de,mix,---,C/(e)\
2543,383,6,chiaus,chiaus,3622,Dem,Dem,cil,mix,---,C/V\
2544,384,1,dont,dont,3623,Qux,Qux,dont,mix,---,C/V\
2545,384,2,vous,vous,3623,Prn,Prn$,vous,mix,---,C/V\
2546,384,3,devés,devés,3623,Vfin,Vfin,devoir2,mix,---,C/V\.'C/V\
2547,384,4,estre,estre,3623,Vinf,Vinf,être,mix,---,'/V\.C/(e)\
2548,384,5,servie,servie,3623,Vpp,Vpp,servir,mix,---,C/V\.'C/V\./(e)\
2549,384,6,",",",",3623,Pnc,Pnc,",",mix,---,
2550,385,1,ke,ke,3624,Sub,Sub,que,mix,---,C/(e)\
2551,385,2,l',l',3624,Det,Det,le,mix,---,C/\
